Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Premium Room,1,February 2021,Couple," Room looked very nice, comfortable, once it warmed up we were very happy, reception staff were very kind and nothing was any trouble to them",8.0,Very Good,1,staff,0
United Kingdom,Premium Room,2,December 2020,Couple, Everything was perfect staff friendly had a great stay,10.0,Great hotel,1,staff,1
United Kingdom,Superior Room with Hill View,1,December 2020,Couple, Friendly,10.0,"Hotel was beautiful and food was lovely, Staff where fantastic, amazing Hotel.",1,staff,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,parking,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,staff,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,food/drink,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,dirty,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,comfort,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,restaurant,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,fitness,0
United Kingdom,Premium Room,2,December 2020,Couple," This is such a fantastic hotel. We parked in the adjacent car park. Got the lift straight to hotel lobby. As it was raining this was a godsend. 
On check in the staff were very friendly and gave us a voucher for 2 drinks as it was my husbands birthday. 
Our room was clean and very comfortable .
The food in the restaurant and at breakfast was of fantastic quality and still a great variety given the current restrictions.
We had treatments in the hotel spa. All I can say is wow well worth the money. 
Overall I loved our stay and will definitely be back.",10.0,Fantastic hotel,1,price,0
United Kingdom,Superior Room,1,December 2020,Couple, Staff where great food was good and great for money and location,10.0,Great,1,staff,0
United Kingdom,Superior Room,1,December 2020,Couple, Staff where great food was good and great for money and location,10.0,Great,1,food/drink,0
United Kingdom,Superior Room,1,December 2020,Couple, Staff where great food was good and great for money and location,10.0,Great,1,price,0
United Kingdom,Superior Room,1,December 2020,Couple, Staff where great food was good and great for money and location,10.0,Great,1,location,0
United Kingdom,Superior Room,1,December 2020,Group, We were getting married and the staff were very helpful and attentive.,10.0,Exceptional,1,staff,0
United Kingdom,Premium Room,1,December 2020,Couple," the man who checked us in was so polite, room was very comfortable",9.0,Wonderful,1,staff,0
United Kingdom,Premium Room,1,December 2020,Couple," the man who checked us in was so polite, room was very comfortable",9.0,Wonderful,1,comfort,0
Macau,Superior Room with Hill View,1,December 2020,Family, A very nice essential stay for one night in Edinburgh during this Covid period,8.0,Very Good,1,covid,0
United Kingdom,Standard Room,2,December 2020,Couple," great hotel and excellent staff, very friendly and helpful",10.0,"thanks for having us,",1,staff,0
United Kingdom,Family Room,2,December 2020,Family, Fabulous family break. Very well looked after hotel staff exceptional. Will definitely return,10.0,Very well looked after hotel staff exceptional. Will definitely return,1,staff,0
United States of America,Superior Room with Hill View,1,December 2020,Couple, Bed uncomfortable,8.0,Very Good,1,bed,0
United Kingdom,Superior Room with Hill View,1,November 2020,Couple," Facilities were very modern
Bed was very comfy 
Bath was great
Nice touch with coffee machine in the room!
Breakfast was delicious",8.0,Excellent,1,comfort,0
United Kingdom,Superior Room with Hill View,1,November 2020,Couple," Facilities were very modern
Bed was very comfy 
Bath was great
Nice touch with coffee machine in the room!
Breakfast was delicious",8.0,Excellent,1,bed,0
United Kingdom,Superior Room with Hill View,1,November 2020,Couple," Facilities were very modern
Bed was very comfy 
Bath was great
Nice touch with coffee machine in the room!
Breakfast was delicious",8.0,Excellent,1,bathroom,0
United Kingdom,Superior Room with Hill View,1,November 2020,Couple," Facilities were very modern
Bed was very comfy 
Bath was great
Nice touch with coffee machine in the room!
Breakfast was delicious",8.0,Excellent,1,food/drink,0
United Kingdom,Standard Room,1,November 2020,Couple, Hotel was lovely rooms were first class and slept very well. Breakfast was also very good with good choices.,10.0,Exceptional,1,food/drink,0
United Kingdom,Standard Room,1,November 2020,Couple," the location was great for us, 5 min walk from train station.",10.0,Exceptional,1,location,0
United Kingdom,Superior Room,1,October 2020,Family, The location and pool,9.0,Wonderful,1,location,0
United Kingdom,Superior Room,1,October 2020,Family, The location and pool,9.0,Wonderful,1,fitness,0
United Kingdom,Superior Room,2,October 2020,Couple, The leisure and spa facilities were really good and the bed was really comfortable,9.0,Wonderful,1,fitness,0
United Kingdom,Superior Room,2,October 2020,Couple, The leisure and spa facilities were really good and the bed was really comfortable,9.0,Wonderful,1,bed,0
United Kingdom,Superior Room,2,October 2020,Couple, The leisure and spa facilities were really good and the bed was really comfortable,9.0,Wonderful,1,comfort,0
United Kingdom,Superior Room with Hill View,2,November 2020,Solo traveler," Location,car park and  room  so accessible and close to tourist amenities",9.0,Wonderful,1,location,0
United Kingdom,Superior Room with Hill View,2,November 2020,Solo traveler," Location,car park and  room  so accessible and close to tourist amenities",9.0,Wonderful,1,parking,0
United Kingdom,Standard Room,4,November 2020,Group, Everyone was really friendly and happy to help very clean Limited facilities due to covid 19 but they worked to the best they could great location we will be back again,10.0,Exceptional,1,staff,0
United Kingdom,Standard Room,4,November 2020,Group, Everyone was really friendly and happy to help very clean Limited facilities due to covid 19 but they worked to the best they could great location we will be back again,10.0,Exceptional,1,dirty,0
United Kingdom,Standard Room,4,November 2020,Group, Everyone was really friendly and happy to help very clean Limited facilities due to covid 19 but they worked to the best they could great location we will be back again,10.0,Exceptional,1,covid,0
United Kingdom,Standard Room,4,November 2020,Group, Everyone was really friendly and happy to help very clean Limited facilities due to covid 19 but they worked to the best they could great location we will be back again,10.0,Exceptional,1,location,0
United Kingdom,Superior Room with Hill View,2,November 2020,Couple," The location for us is perfect, we love the superior rooms.",10.0,Exceptional,1,location,0
United Kingdom,Superior Room,1,October 2020,Couple," Ive stayed here a couple of times in the past. Ideally situated right on the Royal Mile
The best bed I've slept in for years.
All Covid safety measures put in place and excellent.
Staff were very friendly and helpful, during these difficult times.",10.0,The best hotel in Edinburgh,1,bed,0
United Kingdom,Superior Room,1,October 2020,Couple," Ive stayed here a couple of times in the past. Ideally situated right on the Royal Mile
The best bed I've slept in for years.
All Covid safety measures put in place and excellent.
Staff were very friendly and helpful, during these difficult times.",10.0,The best hotel in Edinburgh,1,covid,0
United Kingdom,Superior Room,1,October 2020,Couple," Ive stayed here a couple of times in the past. Ideally situated right on the Royal Mile
The best bed I've slept in for years.
All Covid safety measures put in place and excellent.
Staff were very friendly and helpful, during these difficult times.",10.0,The best hotel in Edinburgh,1,location,0
United Kingdom,Superior Room,1,October 2020,Couple," Ive stayed here a couple of times in the past. Ideally situated right on the Royal Mile
The best bed I've slept in for years.
All Covid safety measures put in place and excellent.
Staff were very friendly and helpful, during these difficult times.",10.0,The best hotel in Edinburgh,1,staff,0
United Kingdom,Royal Mile Suite,3,November 2020,Couple," The suite we had was amazing, I truly recommend the royal mile suite for that sexual healing - feeling  and of course the memorable wet sticky moments. The bed has no bounce so the sofa is highly recommended. Food is to die for and is very cheap to dine in with room service. My partner and I both had our own executive poo loos, although she took a fancy to mine more. Lol",10.0,Exceptional,1,bed,0
United Kingdom,Royal Mile Suite,3,November 2020,Couple," The suite we had was amazing, I truly recommend the royal mile suite for that sexual healing - feeling  and of course the memorable wet sticky moments. The bed has no bounce so the sofa is highly recommended. Food is to die for and is very cheap to dine in with room service. My partner and I both had our own executive poo loos, although she took a fancy to mine more. Lol",10.0,Exceptional,1,comfort,0
United Kingdom,Royal Mile Suite,3,November 2020,Couple," The suite we had was amazing, I truly recommend the royal mile suite for that sexual healing - feeling  and of course the memorable wet sticky moments. The bed has no bounce so the sofa is highly recommended. Food is to die for and is very cheap to dine in with room service. My partner and I both had our own executive poo loos, although she took a fancy to mine more. Lol",10.0,Exceptional,1,food/drink,0
United Kingdom,Royal Mile Suite,3,November 2020,Couple," The suite we had was amazing, I truly recommend the royal mile suite for that sexual healing - feeling  and of course the memorable wet sticky moments. The bed has no bounce so the sofa is highly recommended. Food is to die for and is very cheap to dine in with room service. My partner and I both had our own executive poo loos, although she took a fancy to mine more. Lol",10.0,Exceptional,1,price,0
United Kingdom,Royal Mile Suite,3,November 2020,Couple," The suite we had was amazing, I truly recommend the royal mile suite for that sexual healing - feeling  and of course the memorable wet sticky moments. The bed has no bounce so the sofa is highly recommended. Food is to die for and is very cheap to dine in with room service. My partner and I both had our own executive poo loos, although she took a fancy to mine more. Lol",10.0,Exceptional,1,staff,0
United Kingdom,Superior Room with Hill View,1,October 2020,Family, Fantastic location in the old town and just a short walk from the railway station. Staff could not have been more helpful.,9.0,Safety measures all in place but friendliness and attention to detail has not been compromised.,1,location,0
United Kingdom,Superior Room with Hill View,1,October 2020,Family, Fantastic location in the old town and just a short walk from the railway station. Staff could not have been more helpful.,9.0,Safety measures all in place but friendliness and attention to detail has not been compromised.,1,staff,0
United Kingdom,Superior Room,2,October 2020,Couple," Clean, open spacious rooms.",9.0,Brilliant location. So close to both the castle and palace. Nestled within the royal mile in a beautiful building. Quiet,1,dirty,0
United Kingdom,Superior Room,2,October 2020,Couple, Fantastic location and view from the room. They kindly upgraded our room which has a spectacular view of Arthur’s Seat.,9.0,Fantastic hotel for a romantic mini break,1,location,0
United Kingdom,Superior Room,1,October 2020,Couple, Everything!!! Very reasonable prices for room service,10.0,Exceptional,1,price,0
United Kingdom,Superior Room,1,October 2020,Couple, Everything!!! Very reasonable prices for room service,10.0,Exceptional,1,staff,0
United Kingdom,Superior Room,2,September 2020,Group, Breakfast was super.location was perfect .,9.0,Wonderful,1,food/drink,0
United Kingdom,Superior Room,2,September 2020,Group, Breakfast was super.location was perfect .,9.0,Wonderful,1,location,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,dirty,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,comfort,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,covid,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,fitness,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,food/drink,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,restaurant,0
United Kingdom,Standard Room,1,October 2020,Family," Room was spacious, immaculately clean with lovely modern decor. The hotel was well equipped for Covid restrictions with clearly marked signage and loads of sanitising stations. Spa and pool were great and food in Itchycoo restaurant was delicious. Staff couldn’t have been more attentive.",8.0,Perfect one night stay.,1,staff,0
United Kingdom,Standard Room,2,October 2020,Family," Very comfy beds, breakfast was plentiful and everything you could possibly want was available, my daughter particularly liked the pancake maker, we had a massage in the beauty salon which was amazing and the staff in both the hotel and spa were great, no complaints at all and would definitely stay here again.",10.0,Perfect short break getaway and hotel was a real home from home in the comfort stakes.,1,comfort,0
United Kingdom,Standard Room,2,October 2020,Family," Very comfy beds, breakfast was plentiful and everything you could possibly want was available, my daughter particularly liked the pancake maker, we had a massage in the beauty salon which was amazing and the staff in both the hotel and spa were great, no complaints at all and would definitely stay here again.",10.0,Perfect short break getaway and hotel was a real home from home in the comfort stakes.,1,bed,0
United Kingdom,Standard Room,2,October 2020,Family," Very comfy beds, breakfast was plentiful and everything you could possibly want was available, my daughter particularly liked the pancake maker, we had a massage in the beauty salon which was amazing and the staff in both the hotel and spa were great, no complaints at all and would definitely stay here again.",10.0,Perfect short break getaway and hotel was a real home from home in the comfort stakes.,1,food/drink,0
United Kingdom,Standard Room,2,October 2020,Family," Very comfy beds, breakfast was plentiful and everything you could possibly want was available, my daughter particularly liked the pancake maker, we had a massage in the beauty salon which was amazing and the staff in both the hotel and spa were great, no complaints at all and would definitely stay here again.",10.0,Perfect short break getaway and hotel was a real home from home in the comfort stakes.,1,staff,0
United Kingdom,Standard Room,2,October 2020,Family," Very comfy beds, breakfast was plentiful and everything you could possibly want was available, my daughter particularly liked the pancake maker, we had a massage in the beauty salon which was amazing and the staff in both the hotel and spa were great, no complaints at all and would definitely stay here again.",10.0,Perfect short break getaway and hotel was a real home from home in the comfort stakes.,1,fitness,0
United Kingdom,Superior Room,2,September 2020,Group, Great location. Attentive staff. Allowed us to use staff parking space,10.0,Exceptional,1,location,0
United Kingdom,Superior Room,2,September 2020,Group, Great location. Attentive staff. Allowed us to use staff parking space,10.0,Exceptional,1,staff,0
United Kingdom,Superior Room,2,September 2020,Group, Great location. Attentive staff. Allowed us to use staff parking space,10.0,Exceptional,1,parking,1
United Kingdom,Superior Room,2,August 2020,Couple, Great location. Lovely room,9.0,Wonderful,1,location,0
United Kingdom,Family Room,1,October 2020,Family," Staff were very helpful, hotel clean and tidy, breakfast and dinner were excellent, lovely big family room.",10.0,First class,1,staff,0
United Kingdom,Family Room,1,October 2020,Family," Staff were very helpful, hotel clean and tidy, breakfast and dinner were excellent, lovely big family room.",10.0,First class,1,dirty,0
United Kingdom,Family Room,1,October 2020,Family," Staff were very helpful, hotel clean and tidy, breakfast and dinner were excellent, lovely big family room.",10.0,First class,1,food/drink,0
United Kingdom,Superior Room with Hill View,2,October 2020,Couple, My only complaint would be breakfast. Coffee was slightly cold toast was far to hard and cold. Plenty choice and staff fabulous,10.0,Hotel very clean staff friendly location fabulous would recommend,1,food/drink,0
United Kingdom,Superior Room with Hill View,2,October 2020,Couple, My only complaint would be breakfast. Coffee was slightly cold toast was far to hard and cold. Plenty choice and staff fabulous,10.0,Hotel very clean staff friendly location fabulous would recommend,1,staff,0
United Kingdom,Superior Room,2,October 2020,Solo traveler, I absolutely loved the food and room in the hotel. The location was perfect and could not fault the staff! They were so helpful and polite.,10.0,Excellent stay and excellent spa too!,1,food/drink,0
United Kingdom,Superior Room,2,October 2020,Solo traveler, I absolutely loved the food and room in the hotel. The location was perfect and could not fault the staff! They were so helpful and polite.,10.0,Excellent stay and excellent spa too!,1,location,0
United Kingdom,Superior Room,2,October 2020,Solo traveler, I absolutely loved the food and room in the hotel. The location was perfect and could not fault the staff! They were so helpful and polite.,10.0,Excellent stay and excellent spa too!,1,staff,0
United Kingdom,Superior Room,3,October 2020,Couple," On arrival the staff were so polite and helpful. Stayed during the pandemic and everything is so clean with all safety measures in places and everything cleaned thoroughly. Pool and changing rooms were in immaculate condition with a booking system to ensure there wasn’t too many people in the pool. Can’t wait to come back and stay again! The hotel is right in the middle of the royal mile - meaning you are a short distance away from the station, castle & other attractions. I would highly recommend this place for its cleanliness, safety & location. Everything was in walking distance.",10.0,Amazing!!,1,staff,0
United Kingdom,Superior Room,3,October 2020,Couple," On arrival the staff were so polite and helpful. Stayed during the pandemic and everything is so clean with all safety measures in places and everything cleaned thoroughly. Pool and changing rooms were in immaculate condition with a booking system to ensure there wasn’t too many people in the pool. Can’t wait to come back and stay again! The hotel is right in the middle of the royal mile - meaning you are a short distance away from the station, castle & other attractions. I would highly recommend this place for its cleanliness, safety & location. Everything was in walking distance.",10.0,Amazing!!,1,covid,0
United Kingdom,Superior Room,3,October 2020,Couple," On arrival the staff were so polite and helpful. Stayed during the pandemic and everything is so clean with all safety measures in places and everything cleaned thoroughly. Pool and changing rooms were in immaculate condition with a booking system to ensure there wasn’t too many people in the pool. Can’t wait to come back and stay again! The hotel is right in the middle of the royal mile - meaning you are a short distance away from the station, castle & other attractions. I would highly recommend this place for its cleanliness, safety & location. Everything was in walking distance.",10.0,Amazing!!,1,dirty,0
United Kingdom,Superior Room,3,October 2020,Couple," On arrival the staff were so polite and helpful. Stayed during the pandemic and everything is so clean with all safety measures in places and everything cleaned thoroughly. Pool and changing rooms were in immaculate condition with a booking system to ensure there wasn’t too many people in the pool. Can’t wait to come back and stay again! The hotel is right in the middle of the royal mile - meaning you are a short distance away from the station, castle & other attractions. I would highly recommend this place for its cleanliness, safety & location. Everything was in walking distance.",10.0,Amazing!!,1,location,0
United Kingdom,Superior Room,3,October 2020,Couple," On arrival the staff were so polite and helpful. Stayed during the pandemic and everything is so clean with all safety measures in places and everything cleaned thoroughly. Pool and changing rooms were in immaculate condition with a booking system to ensure there wasn’t too many people in the pool. Can’t wait to come back and stay again! The hotel is right in the middle of the royal mile - meaning you are a short distance away from the station, castle & other attractions. I would highly recommend this place for its cleanliness, safety & location. Everything was in walking distance.",10.0,Amazing!!,1,fitness,0
United Kingdom,Superior Room,3,October 2020,Couple, Great location  good staff great rooms,10.0,Exceptional,1,location,0
United Kingdom,Superior Room,3,October 2020,Couple, Great location  good staff great rooms,10.0,Exceptional,1,staff,0
United Kingdom,Superior Room,1,September 2020,Couple," Good location, property of good standing, pleasant staff, great street views, dedicated parking.",8.0,"Brilliant location, Castle at one end of the Royal Mile, Arthur's Seat at the other, shops between.",1,location,0
United Kingdom,Superior Room,1,September 2020,Couple," Good location, property of good standing, pleasant staff, great street views, dedicated parking.",8.0,"Brilliant location, Castle at one end of the Royal Mile, Arthur's Seat at the other, shops between.",1,noisiness,0
United Kingdom,Superior Room,1,September 2020,Couple," Good location, property of good standing, pleasant staff, great street views, dedicated parking.",8.0,"Brilliant location, Castle at one end of the Royal Mile, Arthur's Seat at the other, shops between.",1,staff,0
United Kingdom,Superior Room,1,September 2020,Couple," Good location, property of good standing, pleasant staff, great street views, dedicated parking.",8.0,"Brilliant location, Castle at one end of the Royal Mile, Arthur's Seat at the other, shops between.",1,parking,0
United Kingdom,Superior Room,2,September 2020,Couple, The comfy bed and the lovely staff.,10.0,Lovely,1,comfort,0
United Kingdom,Superior Room,2,September 2020,Couple, The comfy bed and the lovely staff.,10.0,Lovely,1,bed,0
United Kingdom,Superior Room,2,September 2020,Couple, The comfy bed and the lovely staff.,10.0,Lovely,1,staff,0
United Kingdom,Superior Room,2,September 2020,Couple," Excellent  location and all the staff were friendly and helpful, rooms were comfortable.",10.0,Two visits in 10 days and will be back next time on Edinburgh.,1,location,0
United Kingdom,Superior Room,2,September 2020,Couple," Excellent  location and all the staff were friendly and helpful, rooms were comfortable.",10.0,Two visits in 10 days and will be back next time on Edinburgh.,1,staff,0
United Kingdom,Superior Room,2,September 2020,Couple," Excellent  location and all the staff were friendly and helpful, rooms were comfortable.",10.0,Two visits in 10 days and will be back next time on Edinburgh.,1,comfort,0
India,Standard Room,2,October 2020,Couple, The location and we had a  very comfortable bed,8.0,A pleasant relaxing stay,1,location,0
India,Standard Room,2,October 2020,Couple, The location and we had a  very comfortable bed,8.0,A pleasant relaxing stay,1,comfort,0
India,Standard Room,2,October 2020,Couple, The location and we had a  very comfortable bed,8.0,A pleasant relaxing stay,1,bed,0
United Kingdom,Standard Room,4,October 2020,Couple, The bed was huge and so comfortable. I felt like I was sleeping on a cloud. The room was beautifully decorated and the lighting excellent. The only downside I could think of with the breakfast was the beans weren’t Heinz.,10.0,"Wonderful stay, staff were very helpful and booked a few trips for us. Room very clean.",1,bed,0
United Kingdom,Standard Room,4,October 2020,Couple, The bed was huge and so comfortable. I felt like I was sleeping on a cloud. The room was beautifully decorated and the lighting excellent. The only downside I could think of with the breakfast was the beans weren’t Heinz.,10.0,"Wonderful stay, staff were very helpful and booked a few trips for us. Room very clean.",1,comfort,0
United Kingdom,Standard Room,4,October 2020,Couple, The bed was huge and so comfortable. I felt like I was sleeping on a cloud. The room was beautifully decorated and the lighting excellent. The only downside I could think of with the breakfast was the beans weren’t Heinz.,10.0,"Wonderful stay, staff were very helpful and booked a few trips for us. Room very clean.",1,dirty,0
United Kingdom,Standard Room,4,October 2020,Couple, The bed was huge and so comfortable. I felt like I was sleeping on a cloud. The room was beautifully decorated and the lighting excellent. The only downside I could think of with the breakfast was the beans weren’t Heinz.,10.0,"Wonderful stay, staff were very helpful and booked a few trips for us. Room very clean.",1,food/drink,0
United Kingdom,Standard Room,1,September 2020,Family, Stayed during covid so it was comforting that safety measures were in place and adhered to. Location is great!,8.0,Very Good,1,covid,0
United Kingdom,Standard Room,1,September 2020,Family, Stayed during covid so it was comforting that safety measures were in place and adhered to. Location is great!,8.0,Very Good,1,location,0
United Kingdom,Superior Room,3,October 2020,Couple," Really comfy bed
Very clean",9.0,Wonderful,1,comfort,0
United Kingdom,Superior Room,3,October 2020,Couple," Really comfy bed
Very clean",9.0,Wonderful,1,bed,0
United Kingdom,Superior Room,3,October 2020,Couple," Really comfy bed
Very clean",9.0,Wonderful,1,dirty,0
United Kingdom,Superior Room,3,October 2020,Group, Excellent location.breakfast very good.all staff excellent,10.0,Works really well,1,location,0
United Kingdom,Superior Room,3,October 2020,Group, Excellent location.breakfast very good.all staff excellent,10.0,Works really well,1,food/drink,0
United Kingdom,Superior Room,3,October 2020,Group, Excellent location.breakfast very good.all staff excellent,10.0,Works really well,1,staff,0
United Kingdom,Superior Room,1,September 2020,Couple, Staff very helpful.  Breakfast well presented,8.0,A distinguished and beautifully run hotel in perhaps the best location in Edinburgh,1,staff,0
United Kingdom,Superior Room,1,September 2020,Couple, Staff very helpful.  Breakfast well presented,8.0,A distinguished and beautifully run hotel in perhaps the best location in Edinburgh,1,food/drink,0
United Kingdom,Superior Room with Hill View,2,October 2020,Couple, This hotel have the perfect location and great staff.,10.0,Great location,1,location,0
United Kingdom,Superior Room with Hill View,2,October 2020,Couple, This hotel have the perfect location and great staff.,10.0,Great location,1,staff,0
