Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Executive Double Room,2,October 2020,Couple, Breakfast was really good. Location was perfect lots of activities close by to do.,8.0,Great experience for two nights. Hotel was decent,1,food/drink,0
United Kingdom,Executive Double Room,2,October 2020,Couple, Breakfast was really good. Location was perfect lots of activities close by to do.,8.0,Great experience for two nights. Hotel was decent,1,location,0
United Kingdom,Superior Twin Room,1,August 2020,Family, Beds comfortable. Good facilities in room. Very central location.,9.0,Wonderful,1,bed,0
United Kingdom,Superior Twin Room,1,August 2020,Family, Beds comfortable. Good facilities in room. Very central location.,9.0,Wonderful,1,comfort,0
United Kingdom,Superior Twin Room,1,August 2020,Family, Beds comfortable. Good facilities in room. Very central location.,9.0,Wonderful,1,location,0
United Kingdom,Studio Double Room with Sofa Bed,1,October 2020,Family, Staff very nice and location was excellent,8.0,Very Good,1,staff,0
United Kingdom,Studio Double Room with Sofa Bed,1,October 2020,Family, Staff very nice and location was excellent,8.0,Very Good,1,location,0
United Kingdom,Superior Twin Room,1,October 2020,Couple, The service was good.They attend to you quickly,10.0,Was good,1,staff,1
United Kingdom,Superior Double Room,2,October 2020,Couple, Everything but breakfast,9.0,Wonderful,1,food/drink,1
United Kingdom,Executive Double Room - River View,2,October 2020,Couple, All services,10.0,Exceptional,1,staff,0
United Kingdom,Executive Double Room - River View,2,October 2020,Couple, Excellent staff and excellent facilities. Always enjoy staying here. Fantastic location.,10.0,Fantastic hotel at a great price.,1,staff,0
United Kingdom,Executive Double Room - River View,2,October 2020,Couple, Excellent staff and excellent facilities. Always enjoy staying here. Fantastic location.,10.0,Fantastic hotel at a great price.,1,location,0
United Kingdom,Executive Double Room - River View,3,October 2020,Couple," The staff memeber whom we checked in with whose name was Khaldoon was brilliant. So helpful, friendly and informative. The room which had been upgraded for us by the hotel was exceptional. We stayed in a one bedroom king suite with the view of the Big Ben, River Thames and London Eye. The view was so beautiful at night. Opted in for a few upgrades as it was my partners birthday so went for prosecco on arrival, and the 'celebration package' which included more prosecco in an ice bucket, balloons which were blown up around lounge area and a hand-made cake. Breakfast each morning was hosted in the hotel restaurant and was a english breakfast buffet-style. The location was so convenient and close to the main attractions such as the Sea Life Centre, London Eye, Big Ben, Houses of Parliament, etc. and not far from the Shard and bars we visited.",10.0,"Excellent, enjoyable stay. Worth the money for the occasion.",1,staff,0
United Kingdom,Executive Double Room - River View,3,October 2020,Couple," The staff memeber whom we checked in with whose name was Khaldoon was brilliant. So helpful, friendly and informative. The room which had been upgraded for us by the hotel was exceptional. We stayed in a one bedroom king suite with the view of the Big Ben, River Thames and London Eye. The view was so beautiful at night. Opted in for a few upgrades as it was my partners birthday so went for prosecco on arrival, and the 'celebration package' which included more prosecco in an ice bucket, balloons which were blown up around lounge area and a hand-made cake. Breakfast each morning was hosted in the hotel restaurant and was a english breakfast buffet-style. The location was so convenient and close to the main attractions such as the Sea Life Centre, London Eye, Big Ben, Houses of Parliament, etc. and not far from the Shard and bars we visited.",10.0,"Excellent, enjoyable stay. Worth the money for the occasion.",1,bathroom,0
United Kingdom,Executive Double Room - River View,3,October 2020,Couple," The staff memeber whom we checked in with whose name was Khaldoon was brilliant. So helpful, friendly and informative. The room which had been upgraded for us by the hotel was exceptional. We stayed in a one bedroom king suite with the view of the Big Ben, River Thames and London Eye. The view was so beautiful at night. Opted in for a few upgrades as it was my partners birthday so went for prosecco on arrival, and the 'celebration package' which included more prosecco in an ice bucket, balloons which were blown up around lounge area and a hand-made cake. Breakfast each morning was hosted in the hotel restaurant and was a english breakfast buffet-style. The location was so convenient and close to the main attractions such as the Sea Life Centre, London Eye, Big Ben, Houses of Parliament, etc. and not far from the Shard and bars we visited.",10.0,"Excellent, enjoyable stay. Worth the money for the occasion.",1,location,0
United Kingdom,Executive Double Room - River View,3,October 2020,Couple," The staff memeber whom we checked in with whose name was Khaldoon was brilliant. So helpful, friendly and informative. The room which had been upgraded for us by the hotel was exceptional. We stayed in a one bedroom king suite with the view of the Big Ben, River Thames and London Eye. The view was so beautiful at night. Opted in for a few upgrades as it was my partners birthday so went for prosecco on arrival, and the 'celebration package' which included more prosecco in an ice bucket, balloons which were blown up around lounge area and a hand-made cake. Breakfast each morning was hosted in the hotel restaurant and was a english breakfast buffet-style. The location was so convenient and close to the main attractions such as the Sea Life Centre, London Eye, Big Ben, Houses of Parliament, etc. and not far from the Shard and bars we visited.",10.0,"Excellent, enjoyable stay. Worth the money for the occasion.",1,food/drink,0
United Kingdom,Executive Double Room - River View,3,October 2020,Couple," The staff memeber whom we checked in with whose name was Khaldoon was brilliant. So helpful, friendly and informative. The room which had been upgraded for us by the hotel was exceptional. We stayed in a one bedroom king suite with the view of the Big Ben, River Thames and London Eye. The view was so beautiful at night. Opted in for a few upgrades as it was my partners birthday so went for prosecco on arrival, and the 'celebration package' which included more prosecco in an ice bucket, balloons which were blown up around lounge area and a hand-made cake. Breakfast each morning was hosted in the hotel restaurant and was a english breakfast buffet-style. The location was so convenient and close to the main attractions such as the Sea Life Centre, London Eye, Big Ben, Houses of Parliament, etc. and not far from the Shard and bars we visited.",10.0,"Excellent, enjoyable stay. Worth the money for the occasion.",1,restaurant,0
United Kingdom,Executive Double Room - River View,3,October 2020,Couple," The staff memeber whom we checked in with whose name was Khaldoon was brilliant. So helpful, friendly and informative. The room which had been upgraded for us by the hotel was exceptional. We stayed in a one bedroom king suite with the view of the Big Ben, River Thames and London Eye. The view was so beautiful at night. Opted in for a few upgrades as it was my partners birthday so went for prosecco on arrival, and the 'celebration package' which included more prosecco in an ice bucket, balloons which were blown up around lounge area and a hand-made cake. Breakfast each morning was hosted in the hotel restaurant and was a english breakfast buffet-style. The location was so convenient and close to the main attractions such as the Sea Life Centre, London Eye, Big Ben, Houses of Parliament, etc. and not far from the Shard and bars we visited.",10.0,"Excellent, enjoyable stay. Worth the money for the occasion.",1,comfort,0
United Kingdom,Superior Twin Room,1,September 2020,Couple, Very clean and tidy. Staff very helpful too. An enjoyable stay.,7.0,Good,1,dirty,0
United Kingdom,Superior Twin Room,1,September 2020,Couple, Very clean and tidy. Staff very helpful too. An enjoyable stay.,7.0,Good,1,staff,0
United Kingdom,Superior Double Room,1,October 2020,Family," Size of the room, nice staff, nice view",10.0,Exceptional,1,staff,0
United Kingdom,Superior Double Room,1,October 2020,Family," Size of the room, nice staff, nice view",10.0,Exceptional,1,location,0
United Kingdom,Superior Double Room,1,October 2020,Family," Everything was lovely, room so spacious and nice view .",10.0,Exceptional,1,location,0
United Kingdom,Executive Double Room - River View,1,October 2020,Couple," Good location 
Good view
Great staff
Impressive reception area and security 
Toiletries were very good quality.",7.0,We liked the hotel as it was quiet and in a good location but the food and cleanliness let it down.,1,location,0
United Kingdom,Executive Double Room - River View,1,October 2020,Couple," Good location 
Good view
Great staff
Impressive reception area and security 
Toiletries were very good quality.",7.0,We liked the hotel as it was quiet and in a good location but the food and cleanliness let it down.,1,staff,0
United Kingdom,Executive Double Room - River View,2,October 2020,Group," Because of the Covid 19 unfortunately  we were unable to stay at our original  hotel ,The Park Pkaza River bank as it is not open to guests at the present time so we were moved to Park Pkaza Westminster ,we were also given 20% off food and drinks by the hotel . So this review is for the Park Plaza Westminster . We were not disappointed, we were given a suite with stunning views of the River Thames and the Houses of Parliament and Big Ben . The facilities in the room could not be faulted, it was roomy ,clean and well equipped and although  at the present time the cleaning staff  only  clean every third  day we were left a collection of new toiletries ,drinks each day . The hotel staff were all very friendly and helpful and made our stay very relaxed . Hotel was local to everything which meant we could walk to were we wanted to visit as didnt want to have to use the Tube in current  climate .",9.0,Short break in London (originally planned to watch Lindon marathon),1,covid,0
United Kingdom,Executive Double Room - River View,2,October 2020,Group," Because of the Covid 19 unfortunately  we were unable to stay at our original  hotel ,The Park Pkaza River bank as it is not open to guests at the present time so we were moved to Park Pkaza Westminster ,we were also given 20% off food and drinks by the hotel . So this review is for the Park Plaza Westminster . We were not disappointed, we were given a suite with stunning views of the River Thames and the Houses of Parliament and Big Ben . The facilities in the room could not be faulted, it was roomy ,clean and well equipped and although  at the present time the cleaning staff  only  clean every third  day we were left a collection of new toiletries ,drinks each day . The hotel staff were all very friendly and helpful and made our stay very relaxed . Hotel was local to everything which meant we could walk to were we wanted to visit as didnt want to have to use the Tube in current  climate .",9.0,Short break in London (originally planned to watch Lindon marathon),1,food/drink,0
United Kingdom,Executive Double Room - River View,2,October 2020,Group," Because of the Covid 19 unfortunately  we were unable to stay at our original  hotel ,The Park Pkaza River bank as it is not open to guests at the present time so we were moved to Park Pkaza Westminster ,we were also given 20% off food and drinks by the hotel . So this review is for the Park Plaza Westminster . We were not disappointed, we were given a suite with stunning views of the River Thames and the Houses of Parliament and Big Ben . The facilities in the room could not be faulted, it was roomy ,clean and well equipped and although  at the present time the cleaning staff  only  clean every third  day we were left a collection of new toiletries ,drinks each day . The hotel staff were all very friendly and helpful and made our stay very relaxed . Hotel was local to everything which meant we could walk to were we wanted to visit as didnt want to have to use the Tube in current  climate .",9.0,Short break in London (originally planned to watch Lindon marathon),1,location,0
United Kingdom,Executive Double Room - River View,2,October 2020,Group," Because of the Covid 19 unfortunately  we were unable to stay at our original  hotel ,The Park Pkaza River bank as it is not open to guests at the present time so we were moved to Park Pkaza Westminster ,we were also given 20% off food and drinks by the hotel . So this review is for the Park Plaza Westminster . We were not disappointed, we were given a suite with stunning views of the River Thames and the Houses of Parliament and Big Ben . The facilities in the room could not be faulted, it was roomy ,clean and well equipped and although  at the present time the cleaning staff  only  clean every third  day we were left a collection of new toiletries ,drinks each day . The hotel staff were all very friendly and helpful and made our stay very relaxed . Hotel was local to everything which meant we could walk to were we wanted to visit as didnt want to have to use the Tube in current  climate .",9.0,Short break in London (originally planned to watch Lindon marathon),1,comfort,0
United Kingdom,Executive Double Room - River View,2,October 2020,Group," Because of the Covid 19 unfortunately  we were unable to stay at our original  hotel ,The Park Pkaza River bank as it is not open to guests at the present time so we were moved to Park Pkaza Westminster ,we were also given 20% off food and drinks by the hotel . So this review is for the Park Plaza Westminster . We were not disappointed, we were given a suite with stunning views of the River Thames and the Houses of Parliament and Big Ben . The facilities in the room could not be faulted, it was roomy ,clean and well equipped and although  at the present time the cleaning staff  only  clean every third  day we were left a collection of new toiletries ,drinks each day . The hotel staff were all very friendly and helpful and made our stay very relaxed . Hotel was local to everything which meant we could walk to were we wanted to visit as didnt want to have to use the Tube in current  climate .",9.0,Short break in London (originally planned to watch Lindon marathon),1,dirty,0
United Kingdom,Executive Double Room - River View,2,October 2020,Group," Because of the Covid 19 unfortunately  we were unable to stay at our original  hotel ,The Park Pkaza River bank as it is not open to guests at the present time so we were moved to Park Pkaza Westminster ,we were also given 20% off food and drinks by the hotel . So this review is for the Park Plaza Westminster . We were not disappointed, we were given a suite with stunning views of the River Thames and the Houses of Parliament and Big Ben . The facilities in the room could not be faulted, it was roomy ,clean and well equipped and although  at the present time the cleaning staff  only  clean every third  day we were left a collection of new toiletries ,drinks each day . The hotel staff were all very friendly and helpful and made our stay very relaxed . Hotel was local to everything which meant we could walk to were we wanted to visit as didnt want to have to use the Tube in current  climate .",9.0,Short break in London (originally planned to watch Lindon marathon),1,staff,0
United Kingdom,One-Bedroom Suite with Kitchenette,2,October 2020,Family, Staff were really friendly and helpful and location was perfect,8.0,Very Good,1,staff,0
United Kingdom,One-Bedroom Suite with Kitchenette,2,October 2020,Family, Staff were really friendly and helpful and location was perfect,8.0,Very Good,1,location,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,October 2020,Couple, View and location were incredible. Balcony overlooking London Eye. TV had plenty of channels. The selection of hot drinks was nice.,8.0,Nice getaway. Great location,1,location,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,October 2020,Couple, View and location were incredible. Balcony overlooking London Eye. TV had plenty of channels. The selection of hot drinks was nice.,8.0,Nice getaway. Great location,1,tv,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,October 2020,Couple, View and location were incredible. Balcony overlooking London Eye. TV had plenty of channels. The selection of hot drinks was nice.,8.0,Nice getaway. Great location,1,internet,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,October 2020,Couple, View and location were incredible. Balcony overlooking London Eye. TV had plenty of channels. The selection of hot drinks was nice.,8.0,Nice getaway. Great location,1,food/drink,0
United Kingdom,Suite,1,September 2020,Couple," Our room was a suite, lovely to size, impeccably cleaned, nice large towels, & the shower was lovely. Horrid paper cups for tea/coffee, but couldn't b helped due to present circumstances.",8.0,Very Good,1,bathroom,0
United Kingdom,Suite,1,September 2020,Couple," Our room was a suite, lovely to size, impeccably cleaned, nice large towels, & the shower was lovely. Horrid paper cups for tea/coffee, but couldn't b helped due to present circumstances.",8.0,Very Good,1,bed,0
United Kingdom,Suite,1,September 2020,Couple," Our room was a suite, lovely to size, impeccably cleaned, nice large towels, & the shower was lovely. Horrid paper cups for tea/coffee, but couldn't b helped due to present circumstances.",8.0,Very Good,1,food/drink,1
United Kingdom,Superior Twin Room,2,September 2020,Family, Great central location,9.0,Wonderful,1,location,0
United Kingdom,Executive Double Room,3,September 2020,Couple," Great location
Close to tube/station
Friendly staff
Exceptionally clean",10.0,"Excellent hotel, great location",1,location,0
United Kingdom,Executive Double Room,3,September 2020,Couple," Great location
Close to tube/station
Friendly staff
Exceptionally clean",10.0,"Excellent hotel, great location",1,staff,0
United Kingdom,Executive Double Room,3,September 2020,Couple," Great location
Close to tube/station
Friendly staff
Exceptionally clean",10.0,"Excellent hotel, great location",1,dirty,0
United Kingdom,Superior Double Room,1,September 2020,Couple, The hotel is very grand and is a big wow statement if you’re trying to impress. We asked for a later checkout and they happily honoured us an hour! Great location for central London. Excellent Covid measures and felt very safe.,7.0,Pleasant,1,location,0
United Kingdom,Superior Double Room,1,September 2020,Couple, The hotel is very grand and is a big wow statement if you’re trying to impress. We asked for a later checkout and they happily honoured us an hour! Great location for central London. Excellent Covid measures and felt very safe.,7.0,Pleasant,1,covid,0
United Kingdom,Superior Twin Room,2,September 2020,Family," Hotel was in a great location and was very clean and smart
Staff were very friendly",8.0,Great location...,1,location,0
United Kingdom,Superior Twin Room,2,September 2020,Family," Hotel was in a great location and was very clean and smart
Staff were very friendly",8.0,Great location...,1,dirty,0
United Kingdom,Superior Twin Room,2,September 2020,Family," Hotel was in a great location and was very clean and smart
Staff were very friendly",8.0,Great location...,1,staff,0
United Kingdom,Executive Double Room,1,September 2020,Couple," Yeah he breakfast was well cooked, really nice, the room was extra clean! The staff were very professional and nice, really enjoyed it will be coming back !",10.0,"Everything was perfect! The food, the staff. The room!",1,food/drink,0
United Kingdom,Executive Double Room,1,September 2020,Couple," Yeah he breakfast was well cooked, really nice, the room was extra clean! The staff were very professional and nice, really enjoyed it will be coming back !",10.0,"Everything was perfect! The food, the staff. The room!",1,dirty,0
United Kingdom,Executive Double Room,1,September 2020,Couple," Yeah he breakfast was well cooked, really nice, the room was extra clean! The staff were very professional and nice, really enjoyed it will be coming back !",10.0,"Everything was perfect! The food, the staff. The room!",1,staff,0
United Kingdom,Executive Double Room,2,September 2020,Couple," Views were nice. The hotel was very clean which was very reassuring.
The staff were lovely, and made us feel welcome!",8.0,Very Good,1,location,0
United Kingdom,Executive Double Room,2,September 2020,Couple," Views were nice. The hotel was very clean which was very reassuring.
The staff were lovely, and made us feel welcome!",8.0,Very Good,1,dirty,0
United Kingdom,Executive Double Room,2,September 2020,Couple," Views were nice. The hotel was very clean which was very reassuring.
The staff were lovely, and made us feel welcome!",8.0,Very Good,1,staff,0
United Kingdom,Executive Double Room - River View,2,September 2020,Couple," We were moved to one of its sisters, the park plaza Westminster Bridge hotel, the property was still lovely and spacious, and was very comfortable! The views from the balcony were also insane!",10.0,Park Plaza,1,comfort,0
United Kingdom,Executive Double Room - River View,2,September 2020,Couple," We were moved to one of its sisters, the park plaza Westminster Bridge hotel, the property was still lovely and spacious, and was very comfortable! The views from the balcony were also insane!",10.0,Park Plaza,1,location,0
United Kingdom,Executive Double Room,2,September 2020,Couple, We love the room and the view - v comfy bed and brilliant shower.,9.0,Wonderful,1,location,0
United Kingdom,Executive Double Room,2,September 2020,Couple, We love the room and the view - v comfy bed and brilliant shower.,9.0,Wonderful,1,comfort,0
United Kingdom,Executive Double Room,2,September 2020,Couple, We love the room and the view - v comfy bed and brilliant shower.,9.0,Wonderful,1,bed,0
United Kingdom,Executive Double Room,2,September 2020,Couple, We love the room and the view - v comfy bed and brilliant shower.,9.0,Wonderful,1,bathroom,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,September 2020,Couple," The hotel is amazing even during COViD times excellent facilities in place to keep you safe. We were so lucky to get an upgrade to the presidential suite and have had the most memorable stay in London for my birthday.  Room service was great we enjoyed both breakfast and dinner in our room.  
Thank you again Park Plaza for everything",10.0,Hotel move to Westminster Bridge,1,covid,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,September 2020,Couple," The hotel is amazing even during COViD times excellent facilities in place to keep you safe. We were so lucky to get an upgrade to the presidential suite and have had the most memorable stay in London for my birthday.  Room service was great we enjoyed both breakfast and dinner in our room.  
Thank you again Park Plaza for everything",10.0,Hotel move to Westminster Bridge,1,location,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,September 2020,Couple," The hotel is amazing even during COViD times excellent facilities in place to keep you safe. We were so lucky to get an upgrade to the presidential suite and have had the most memorable stay in London for my birthday.  Room service was great we enjoyed both breakfast and dinner in our room.  
Thank you again Park Plaza for everything",10.0,Hotel move to Westminster Bridge,1,staff,0
United Kingdom,One-Bedroom Suite with Balcony and River View,2,September 2020,Couple," The hotel is amazing even during COViD times excellent facilities in place to keep you safe. We were so lucky to get an upgrade to the presidential suite and have had the most memorable stay in London for my birthday.  Room service was great we enjoyed both breakfast and dinner in our room.  
Thank you again Park Plaza for everything",10.0,Hotel move to Westminster Bridge,1,food/drink,1
United Kingdom,One-Bedroom Suite with Balcony and River View,1,September 2020,Solo traveler, Decor,10.0,Great place to stay,1,comfort,0
Hong Kong,Executive Twin Room,5,September 2020,Family, great location and big rooms,7.0,great stay during odd times,1,location,0
United Kingdom,Executive Double Room,2,August 2020,Couple, Room was very spacious and modern enjoyed the stay very much will be coming back and 100% recommend,10.0,Very good,1,comfort,1
United Kingdom,Superior Double Room,2,August 2020,Family, Location,8.0,Clean did the job,1,location,0
United Kingdom,Executive Double Room - River View,2,August 2020,Group, Breakfast was good and quick. Staff friendly. Great hotel.,10.0,Fab,1,food/drink,0
United Kingdom,Executive Double Room - River View,2,August 2020,Group, Breakfast was good and quick. Staff friendly. Great hotel.,10.0,Fab,1,staff,0
United Kingdom,Studio Double Room with Sofa Bed,1,August 2020,Couple," The bed was really huge and comfy, with nice comfy pillows and bedding.
The bathroom was also incredibly clean.",7.0,"A nice, average hotel for a London stay",1,bed,0
United Kingdom,Studio Double Room with Sofa Bed,1,August 2020,Couple," The bed was really huge and comfy, with nice comfy pillows and bedding.
The bathroom was also incredibly clean.",7.0,"A nice, average hotel for a London stay",1,comfort,0
United Kingdom,Studio Double Room with Sofa Bed,1,August 2020,Couple," The bed was really huge and comfy, with nice comfy pillows and bedding.
The bathroom was also incredibly clean.",7.0,"A nice, average hotel for a London stay",1,bathroom,0
United Kingdom,Studio Double Room with Sofa Bed,1,August 2020,Couple," The bed was really huge and comfy, with nice comfy pillows and bedding.
The bathroom was also incredibly clean.",7.0,"A nice, average hotel for a London stay",1,dirty,0
United Kingdom,Superior Double Room,1,August 2020,Couple, Excellent service. Rooms were very clean and bed was comfortable. Location is great!,10.0,Exceptional,1,staff,0
United Kingdom,Superior Double Room,1,August 2020,Couple, Excellent service. Rooms were very clean and bed was comfortable. Location is great!,10.0,Exceptional,1,dirty,0
United Kingdom,Superior Double Room,1,August 2020,Couple, Excellent service. Rooms were very clean and bed was comfortable. Location is great!,10.0,Exceptional,1,bed,0
United Kingdom,Superior Double Room,1,August 2020,Couple, Excellent service. Rooms were very clean and bed was comfortable. Location is great!,10.0,Exceptional,1,comfort,0
United Kingdom,Superior Double Room,1,August 2020,Couple, Excellent service. Rooms were very clean and bed was comfortable. Location is great!,10.0,Exceptional,1,location,0
United Kingdom,Executive Double Room,1,August 2020,Family, Excellent location just off Westminster Bridge and great check in staff.,7.0,Weekend break,1,location,0
United Kingdom,Executive Double Room,1,August 2020,Family, Excellent location just off Westminster Bridge and great check in staff.,7.0,Weekend break,1,staff,0
United Kingdom,Studio Double Room with Sofa Bed,2,August 2020,Couple," building was very nice and clean bedroom was spacious bed was very comfortable,staff were friendly and helpful",8.0,Plaza feedback,1,dirty,0
United Kingdom,Studio Double Room with Sofa Bed,2,August 2020,Couple," building was very nice and clean bedroom was spacious bed was very comfortable,staff were friendly and helpful",8.0,Plaza feedback,1,bathroom,0
United Kingdom,Studio Double Room with Sofa Bed,2,August 2020,Couple," building was very nice and clean bedroom was spacious bed was very comfortable,staff were friendly and helpful",8.0,Plaza feedback,1,bed,0
United Kingdom,Studio Double Room with Sofa Bed,2,August 2020,Couple," building was very nice and clean bedroom was spacious bed was very comfortable,staff were friendly and helpful",8.0,Plaza feedback,1,comfort,0
United Kingdom,Studio Double Room with Sofa Bed,2,August 2020,Couple," building was very nice and clean bedroom was spacious bed was very comfortable,staff were friendly and helpful",8.0,Plaza feedback,1,staff,0
United Kingdom,Superior Twin Room,1,August 2020,Couple, Originally booked Park Plaza Riverbank but it is still closed they offered the Westminster Bridge in place of it but was £66.25 cheaper for the same night they wouldn’t refund but upgraded to a studio apartment and added breakfast which was good of the them but  I’d rather have had a refund as was only staying one night,7.0,Park plaza Westminster Bridge,1,location,0
United Kingdom,Superior Twin Room,1,August 2020,Couple, Originally booked Park Plaza Riverbank but it is still closed they offered the Westminster Bridge in place of it but was £66.25 cheaper for the same night they wouldn’t refund but upgraded to a studio apartment and added breakfast which was good of the them but  I’d rather have had a refund as was only staying one night,7.0,Park plaza Westminster Bridge,1,price,0
United Kingdom,Superior Twin Room,1,August 2020,Couple, Originally booked Park Plaza Riverbank but it is still closed they offered the Westminster Bridge in place of it but was £66.25 cheaper for the same night they wouldn’t refund but upgraded to a studio apartment and added breakfast which was good of the them but  I’d rather have had a refund as was only staying one night,7.0,Park plaza Westminster Bridge,1,food/drink,0
United Kingdom,Superior Double Room,1,August 2020,Solo traveler," Good location, initially booked the Riverbank, but I was moved further away from my location. Would have been nice to be asked first?",8.0,Very Good,1,location,0
United Kingdom,Executive Double Room - River View,3,August 2020,Couple, The layout of the room was spacious yet had a warm feeling to it. The view was amazing with clear sight of the London Eye. All staff were friendly and greeted us with a smile.,10.0,really good place to stay. Central.,1,location,0
United Kingdom,Executive Double Room - River View,3,August 2020,Couple, The layout of the room was spacious yet had a warm feeling to it. The view was amazing with clear sight of the London Eye. All staff were friendly and greeted us with a smile.,10.0,really good place to stay. Central.,1,staff,0
United Kingdom,Executive Double Room - River View,1,August 2020,Couple, Lovely view of the London eye and great location to all restaurants and bars.,10.0,Exceptional,1,location,0
