,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Positive_reviews,Negative_reviews,Grade,Title
34,United Kingdom,Standard Room,2 nights ,December 2020,Couple,," The few things that I was disappointed with this time were closer of the gym and spa facilities, which we weren’t aware of when booking.  
Upon checking into the room, the robes and towels provided were dirty, which I had to raise and they were replaced. And finally, the lack of variety of breakfast options compared to our first visit, but understandably this is probably due to COVID.",9.0,Wonderful
35,United Kingdom,Standard Room,1 night ,December 2020,Couple, On arrival seemed decent., Too warm in the room. Rang up for fan and it didn’t turn up but staff was unhelpful and said too busy to bring up.,7.0,Great stay but too warm in the room
36,United Kingdom,Junior Suite,2 nights ,December 2020,Couple,, Had a suite and it didn’t have a fridge.,7.0,Good
37,United Kingdom,Standard Room,1 night ,December 2020,Couple," The staff were all amazing and made us very welcome. Everyone we spoke to was professional and well organised. The whole hotel was spotlessly clean and the room was too. 
Bar area was very good and the food there was hot and tasty."," A £25 secure parking charge is very expensive! 
We feel that the hotel is generally a little dated and needs upgrading to compete with other similar properties, eg. Bedroom decor, TV  and restaurant area. 
Food in the bar was better than the restaurant at both dinner and breakfast. At dinner to pay an extra £5 charge for steak was ok but then chips weren’t included! At breakfast good produce was spoiled by being only lukewarm.",7.0,Weekend escape!
38,United Kingdom,Standard Room,1 night ,December 2020,Family," Good breakfast , good location. Overall good hotel",,9.0,Great night away
39,United Kingdom,Superior Room with River view,1 night ,December 2020,Couple," It was modern, breakfast/diner area was clean",,9.0,Wonderful
40,United Kingdom,Standard Room,1 night ,December 2020,Family, the 3 members of staff I dealt with were terrible...check in girl was officious..the room service took an hour to come ..it was water ..and when I decided to get breakfast the woman was proper rude..staff need training!!!, the staff,9.0,sack the staff
41,United Kingdom,Standard Room,1 night ,December 2020,Couple,," I was sent to the wrong car park twice by the staff which resulted in me and my wife missing our reservation at a local restaurant. Unfortunately, it ruined our evening",8.0,Very Good
42,United Kingdom,Standard Room,1 night ,December 2020,Couple, Rooms were spotless. Check in process was quick and straightforward., Unfortunately the swimming pool is closed till 1 week of January.,9.0,Wonderful
43,Ireland,Standard Room,2 nights ,December 2020,Group, Not as far from the City Centre as it looks. Chef was excellent both mornings., Nearby parking is very expensive at £25 a day,7.0,Staff excellent
44,United Kingdom,Standard Room,1 night ,December 2020,Family, The hotel is a nice hotel throughout the bar staff was good but I ordered room service at 12:30 at night and it didn’t arrive I then called at 7:30 in the morning and it came 20 minutes later, The bar staff need a clear idea on government guidelines in regards to a substantial meal,8.0,My stay
45,United Kingdom,Standard Room,2 nights ,December 2020,Couple," It was very comfortable and amazing view , right near the train station and only 20-30mins to the city centre", Nothing,9.0,Wonderful
46,United Kingdom,Premium Room with River View,1 night ,December 2020,Couple," The room was really comfy, nice large bed and clean bedding."," 
We had food in the restaurant, which we booked at reception. On arrival at 8.30 we were questioned to why how and when we made our booking which made us feel like we weren’t booked in. We were shown to our seat and offered a jug of water and our menus. Water arrived after a few minutes and our wine glasses taken as we were having cocktails (of which they could make 2) I asked for water glasses! We ordered food 2 medium steaks and chips. They took an hour to arrive!! And were well done! We did want pudding but couldn’t wait another hour for food!! It was gone 10.30pm before we left!",8.0,Very Good
47,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, Always a pleasant stay at this city centre hotel. It is in the business district but only a very short walk to nightlife & shopping so the best of both worlds., The lack of on site parking & the expense of the nearby NCP is disappointing.,9.0,Liverpool favourite!
48,United Kingdom,Standard Room,1 night ,November 2020,Solo traveler, Covid restrictions so a complimentary grab go bag delivered to the room, Nothing,9.0,"Arrived late after due to work commitments, receptionist promptly checked me in."
49,United Kingdom,Standard Room,2 nights ,October 2020,Family, Breakfast really good having a buffet in the current circumstances ., Swimming area disgusting chipped tiles dirty looking the reason we often choose a hotel is spa facilities,8.0,Value for money
50,United Kingdom,Superior Room with River view,2 nights ,October 2020,Group, Comfortable bed and good breakfast," The spa and leisure facilities closed due to COVID 19. 
The guidelines as to be followed, not the hotel fault. Otherwise good place for leisure break",9.0,Wonderful
51,United Kingdom,Standard Room,1 night ,October 2020,Couple, Great location perfect for exploring city and Albert dock. Very clean all round. Staff very nice and helpful., Missing small cover on shower control handle. Parking a few minutes walk.,9.0,Wonderful
52,United Kingdom,Superior Room with River view,3 nights ,September 2020,Couple,," Very nice hotel,good price but I'm very disappointed for housekeeping services !!!",7.0,Good
53,United Kingdom,Standard Room,3 nights ,October 2020,Couple," Room was very clean and nice, breakfast service was also very good."," the restaurant was over priced and the menu was very poor only 4 mains available to choose from, drinks were also very expensive £20.00 for 2 glasses of wine",8.0,Very Good
54,United Kingdom,Standard Room,2 nights ,October 2020,Couple," Comfy beds, friendly staff, nice interior of hotel"," Breakfast was cold, room was dusty, room decor outdated compared to outside the room",7.0,Nice short break
55,United Kingdom,Superior Room with River view,2 nights ,October 2020,Couple," It was clean and the room had been deep cleaned before we went in. It was spacious and light. The staff were fantastic, couldn’t do enough for you. Also so friendly that you could chat like you had known them years. Also it was quiet even from outside it didn’t effect us.", The only downfall was the breakfast. As it’s usually buffet it was still that but in the kitchen and chef dishes up. There was a really bad taste to all food and it was like it had been sat there for hours. Told the staff and they were so apologetic and refunded us.,9.0,Bad breakfast
56,United Kingdom,Premium Room with River View,1 night ,October 2020,Couple,, Very helpful staff. Lovely room.  Definitely stay again,9.0,Wonderful
57,United Kingdom,Premium Room with River View,4 nights ,October 2020,Couple, Very clean and friendly staff, Due to the current circumstances the restaurant was not open during my stay (week days) which we where not told before arriving,9.0,Wonderful
58,United Kingdom,Premium Room with River View,1 night ,October 2020,Couple, Breakfast was good plenty of selection staff were helpful and polite room comfortable especially the bed ordered flowers as surprise for my fiancée and were in room when we arrived all in all really enjoyed our stay and would definitely stay again,,9.0,Wonderful
59,United Kingdom,Superior Room with River view,2 nights ,October 2020,Group, Everything except no fridge in the rooms, I would like a fridge inside each room.,7.0,Great
60,China,Standard Room,2 nights ,October 2020,Solo traveler, The bed was incredible comfy and all the staff were very friendly. In the lobby and the lift are things we're continually being sanitised.," The 'whirlpool' (not a jacuzzi) was closed. Also, to access the pool you had to go down a very narrow and slippery spiral staircase which seemed quite dangerous as it was often wet. The pool itself was well maintained but the surrounding area wasn't particularly clean.",7.0,"Comfy, but don't go just for the spa experience"
61,United Kingdom,Superior Room with River view,3 nights ,October 2020,Couple, Ladies on reception was nice  and helpful, Breakfast  could have been  a lot  hotter plus staff coming  clearing table whilst you was trying  to eat  your breakfast,7.0,Good
62,United Kingdom,Premium Room with River View,1 night ,August 2020,Solo traveler, Big comfy bed,,7.0,Good
63,United Kingdom,Standard Room,2 nights ,September 2020,Solo traveler," Good location, great view from the room. Very comfortable bed and plenty of space. Modern features and lovely pool."," My room I felt was ready for a lick of paint on the walls and skirting boards were a bit grubby, other areas were all clean and comfortable.",8.0,Very Good
64,United Kingdom,Standard Room,1 night ,September 2020,Solo traveler," Breakfast was spot on ,staff friendly lots of variety", I felt the rooms were a little dated,7.0,"Lovely stay,staff fab,great location"
65,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, Lovely beds and lovely set out of the hotel, The only breakfast time they had left was very early and couldn’t fit us in the time we wanted or even around it other than that great stay beds really comfy.,8.0,Very Good
66,United Kingdom,Standard Room,2 nights ,September 2020,Couple, Nice, Nothing,8.0,Very Good
67,United Kingdom,Standard Room,2 nights ,September 2020,Couple," It was in a great location, very close to lots of things to go see / do. The bed was extremely comfy & very spacious, the room itself was also very roomy, curtains blocked out a lot of light so great if you wanted an extra hour of sleep!"," The bathroom wasn’t very clean considering the current cirumstances, some of the lights in the room didn’t work so it was rather dull and dark. Also no normal tea bags 🙈  ...",8.0,Very Good
68,United Kingdom,Premium Room with River View,3 nights ,September 2020,Couple, Very nice modern classy look, Just the general tidiness of my room,7.0,The room just wasn’t clean very dusty and crisp packets from previous guests under the bed other than that it was good
69,United Kingdom,Standard Room,1 night ,September 2020,Couple, Easy and clean,,8.0,Comfortable
70,United Kingdom,Standard Room,1 night ,September 2020,Couple," Everything other than parking was great, hubby loved the shoe polish station and ice station"," Parking was a huge problem, not enough tea and sugar in the room",8.0,Very Good
71,United Kingdom,Superior Room with River view,2 nights ,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous," Found it hard to deal with paper cups in the room for tea and coffee, pot ones are not available due to the pandemic",9.0,A good experience
72,United Kingdom,Standard Room,2 nights ,September 2020,Couple," Really clean, lovely hotel and friendly staff", No longer offering parking,8.0,Very Good
73,United Kingdom,Superior Room with River view,1 night ,September 2020,Group, Good location and staff very good," Room is in need of a little tlc, looking a little tired now.",7.0,Good
74,United Kingdom,Superior Room with River view,1 night ,September 2020,Group, Comfy clean room. Bath and shower, The hotel was a great location and clean however dated. I wouldn’t say this was a 4 star hotel. Also no car parking,7.0,"Comfy stay, clean hotel but very dated"
75,United Kingdom,Premium Room with River View,2 nights ,August 2020,Solo traveler," Bedding lovely, great view, quiet, breakfast good", Only plastic cups allowed,9.0,Wonderful
76,United Kingdom,Superior Room with River view,3 nights ,September 2020,Family," Location, room view"," Room sound isolation, windows are not opening, there was not a comfortable sitting area in the rooms.",7.0,Bed was ok if you compare with Marriott or Sheraton
77,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple," The hotel is great, location is fantastic and the river view was lovely. The beds are comfortable and the black out curtains really are blackout! Checkout being at 12, with breakfast served until then is a bonus. The hotel was very good with sanitizer and masks etc. with the current COVID restrictions.", The only things I could mention is that a weird high pitch noise was coming from our bathroom - we didn't bother to report as you couldn't hear it once the door was closed so wasn't really an issue.,8.0,"Great hotel, great location"
78,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, Beautiful view. Lovely place and well situated., Cleanliness. Let it down! Bathroom wasn’t clean. Tiles had previous shower gel on! Door had black mood. And wall by bed had tea/coffee dropped on it. Very obvious things. Let it down. Staff very friendly and helpful. Breakfast was cold too sadly and they sat everyone together rather than spread us out,8.0,Very Good
79,United Kingdom,Standard Room,1 night ,September 2020,Solo traveler," Very clean room, large comfortable bed, convenient location"," When I filtered “parking” on booking.com this hotel came up, making me believe it has parking on the premise. It does not, the nearest car park is a 5 minute walk away and quite confusing, especially with all the road works",9.0,"Clean and convenient, no parking"
80,United Kingdom,Standard Room,1 night ,September 2020,Couple, It was very clean and the bed was really comfortable," I did not like the way that you could only put one person in the lift and the lift was very very very slow.
You couldn’t even use the stairs as the stairs were broken.",7.0,Great city
81,United Kingdom,Premium Room with River View,1 night ,September 2020,Couple, Room was beautifully clean large and spacious bed was to die for.  View of the Mersey was great, Food was extremely poor and to a certain degree can understand due to the current times but still think could put more effort into the rather small menu,9.0,Enjoyed apart from the food
82,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple," Lovely comfy bed. 
Great bath 
Nice view 
Really helpful staff. 
Good location for attractions"," Room was tired. Could have been cleaner. 
Noisy guests late at night. 
Lifts a pain with huge queues. 
Breakfast itself was good but room had zero social distancing and huge queue for cooked food. You have to prebook a time for breakfast. 
Lack of info re facilities. Didnt realise there was a pool",7.9,One night stay
83,United Kingdom,Standard Room,2 nights ,September 2020,Couple, Loved how you would just walk from room and have straight access down the hall to a lift that bring you straight to changing rooms and pool so you could use the robes and not have to stress about bringing anything, Could have been more information in the rooms like breakfast menu and where everything is like a map instead of having to ask but wasn’t too much of a problem,9.0,Amazing
84,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, Liked the hotel lobby and bar but the room was bit outdated and need stuff fixing in the room we had a broken shower head and paint chipped away from ceiling plus but overall was a good experience,,8.0,Very Good
85,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple," The location was lovely, the view from our room was gorgeous, and a short walk to the shops/train station once you know where your going. 
The rooms where lovely, and the pool and spa area are worth a visit!", The only thing that could be cleaner is the bath. As you can see mould round the bath.,9.0,Great!
86,United Kingdom,Standard Room,1 night ,September 2020,Solo traveler, We had a lovely stay defo be staying again staff was very helpful. Beds was so comfy and the breakfast was very fresh and delicious. :),,9.0,Wonderful
87,Ireland,Superior Room with River view,2 nights ,September 2020,Family," Lovely spacious rooms ,, bed was very comfortable", The shower had little or no hot water the first morning but was 100% the second,8.0,Very Good
88,United Kingdom,Superior Room with River view,1 night ,August 2020,Couple, Excellent breakfast - gorgeous facilities, Shower was Luke warm,9.0,Wonderful
89,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, All fresh and plenty of it thankyou,,8.0,Very Good
90,United Kingdom,Superior Room with River view,4 nights ,September 2020,Couple," The room and view very nice.
Swimming pool excellent."," Breakfast could be slightly better.
More plugs in the room, near the bed side cabinets.",8.3,Very Good
91,United Kingdom,Superior Room with River view,2 nights ,September 2020,Couple, Break fast was just ok. The hashbrowns were cold and hard. The bacon had stood too long and was also hard. The toast was cold. The staff were very nice though., Breakfast.,7.0,It was ok
92,United Kingdom,Standard Room,2 nights ,August 2020,Group," Breakfast was excellent. Location was a little further out than I thought it would be. The staff was extremely polite and helpful, we were upgraded to Mersey view rooms at no extra cost. I will certainly stay here again.", There wasn't anything that we didn't like.,9.0,A fabulous few days away with a lovely hotel stay
93,Jersey,Standard Room,1 night ,September 2020,Group," Good position, clean and nice breakfast."," It was advertised with onsite parking which was not the case - only public parking a few minutes walk for an extra charge. Staff advised that lots of customers have complained about this false advertising but they didn’t seem to care as they were pleased to get the booking in the back of it but didn’t feel they needed to apologise in any way! 
Double rather than twin room provided.
Birthday package was not what I ordered!",7.0,Sheila’s 50th Celebration
94,United Kingdom,Standard Room,2 nights ,September 2020,Group, It was comfortable and felt friendly," The only thing we didn't like was having to wear face mask,  in the hotel,  but glad that the hotel is putting masks there for you.",8.0,Very Good
95,United Kingdom,Superior Room with River view,1 night ,September 2020,Solo traveler, Staff very helpful and friendly, It’s not clear enough on the booking.com website that you have to pay for the parking,9.0,Very friendly and helpful staff. Shame it wasn’t clear the parking is an additional cost
96,United Kingdom,Premium Room with River View,2 nights ,August 2020,Family," Very clean, more facilities available than expected. Great breakfast included and the lobby looks amazing."," Only 1 of the 2 lifts worked on our floor and made waiting time longer. Other guest trying to enforce rules on other guests, had to bite my tongue a few times.",9.0,Wonderful
97,United Kingdom,Junior Suite,2 nights ,September 2020,Couple," Good location and the staff were great, the disappointment was the price of the bar and quality of room Vs how much we paid....don’t upgrade to a suit a is not worth it.", The quality of the suits were lacking any difference to the normal rooms,7.0,Good
98,United Kingdom,Standard Room,2 nights ,September 2020,Couple," Nice room good facilities, slightly dated"," A few of the light switches did nothing leading us to believe some panel lights in the head board and mirror were broken, the lame in the corner of the room had a dirty lamp shade that should have been binned a long time ago.",7.0,Good
99,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, Rooms view cleanliness staff, Parking. To far away,9.0,Pleased
100,United Kingdom,Standard Room,1 night ,September 2020,Couple, Best part of the stay was the breakfast," Bad view from room, pillows to soft, only 08:30 and 11:30 to choose from for times for breakfast",7.0,"Average, but expensive bar"
101,United Kingdom,Standard Room,2 nights ,September 2020,Family, The Covid 19 measures were great and relatively unobtrusive.  The access to the town centre was good.  It was quiet in the room. Lots of parking nearby., Public area  of hotel slightly lacked character however that is probably due to Covid 19 restrictions keeping guests from lingering.,8.0,"Thank you for a quiet, clean stay."
102,United Kingdom,Superior Room with River view,2 nights ,September 2020,Couple," Really friendly and courteous staff and good spacious, clean rooms. The pool is lovely and the location is great - 15-20 walk to Albert Dock and the town centre. Fantastic value for money.", We loved everything!,9.0,Beautiful hotel in central location with great staff
103,United Kingdom,Superior Room with River view,2 nights ,August 2020,Couple," Great location and a good price, staff was very helpful", The cleaning wasn’t carried out to a very good standard some old stains on bedside cabinet and coke on glass doors,7.0,Good location and a cheap weekend stopover
104,United Kingdom,Premium Room with River View,2 nights ,September 2020,Couple," The location was very good
The viewing was exceptional"," It was a bit out of bound
But we  found it eventually",9.0,Wonderful
105,United Kingdom,Junior Suite,2 nights ,September 2020,Couple," Location is very good with many decent pubs, restaurants etc. within easy walking distance from the hotel.  Hotel staff were also very helpful."," The food was not of the standard I'd expect to see at the Radisson; whilst I fully appreciate Covid restrictions, the choice was still very poor (not on a par with hotels of a similar standard) and the taste was bland.
Car parking was also very expensive, I believe the hotel should be in a position to offer some concession on parking.",7.0,Good mini-break; shame about the restaurant food.
106,United Kingdom,Standard Room,1 night ,September 2020,Couple, Breakfast was lovely however sausages ran out so had to wait 15 minutes., There are fewer staff however I understand this is because of Covid 19,8.0,"Nice Peaceful stay, much needed"
107,United Kingdom,Premium Room with River View,1 night ,September 2020,Couple, Didnt have breakfast - too expensive for what we eat. Location a bit out of main town centre / Albert Dock but not too far to walk (if not raining)z, Paper cups in room ?!,7.0,Was quite good. Unfortunately didn’t have time to use pool.
108,United Kingdom,Superior Room with River view,2 nights ,September 2020,Couple, The hotel was clean and most staff were approachable at all times., A staff member would not allow me to dine for breakfast due to not wearing a mask. I have medical reasons which I did not need to discuss and I am also 7 months pregnant. I found his attitude to be rude and very dismissive.,7.0,Good
109,United Kingdom,Superior Room with River view,2 nights ,September 2020,Couple," Great location, easy to walk into town. Lovely staff and nice breakfast, good WiFi. Great views and good adherence to social distancing rules."," No plug sockets by the bed. The sofas in the main lobby are pretty dirty, really could do with a good clean, especially when you’re telling people to sit there to wait.",8.0,Liverpool stay
110,United Kingdom,Superior Room with River view,2 nights ,September 2020,Couple, Bed very comfortable. Great choice at breakfast and the manager couldn't do enough. Location was fine for walking into town," Room was a bit ""tired"" This was our Silver Wedding anniversary and my Husband sent a message to the hotel stating this but unfortunately no upgrade etc was given. Also there were signs all round to wear masks and it even stated it on our booking reference but sadly some people didnt wear masks which is why the Country is in such a mess with COVID....",7.0,Good stay
111,United Kingdom,Standard Room,1 night ,September 2020,Family," Location, quality of room excellent."," Sofa's in bar a little tired. Breakfast booking seems unnecessary, kitchen should cope with guest numbers.",8.0,Enjoyable.
112,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple, Lovely stay. Will certainly come again,,9.0,Wonderful
113,United Kingdom,Standard Room,1 night ,September 2020,Couple," Comfy beds, don't normally sleep well at hotels, but had a great night's sleep. Shower good. Breakfast lovely and breakfast staff amazing."," No information given regarding breakfast, and the fact you had to prebooked. Only knew as overheard another guest. Hotel very warm and air con in room poor.",8.0,Comfy beds
114,United Kingdom,Premium Room with River View,1 night ,September 2020,Solo traveler," Cant really fault anything. Room was nice and clean, bed was huge and the view was amazing.",,9.0,Best yet
115,United Kingdom,Superior Room with River view,1 night ,September 2020,Couple," Room was large, very clean excellent view of the mersey, room had been deep cleaned before check in. Staff were friendly and efficient and there was clear signage to aid social distancing, aswell as sanitising facilities.
Bed was very comfortable, no noise outside as windows sound proof. 
Only a short 10 minute walk to Liverpool Town centre exchange flags with bars and restaurants.
Would definitely stay again.", There was a few lights not working in our room and the bathroom had some black spots round the grout in the shower,8.0,Very Good
116,United Kingdom,Superior Room with River view,2 nights ,September 2020,Family," Breakfast was good at the weekend 
Town central"," False room advertisement, no “river view” , definitely not superior room for £100 a night, breakfast at weekdays not the best",7.0,Good
117,United Kingdom,Standard Room,1 night ,September 2020,Group," Really nice & clean , staff were all polite and helpful with spots to go out to in Liverpool",,9.0,Wonderful
118,United Kingdom,Premium Room with River View,2 nights ,September 2020,Family, Bed was really comfortable & sea view was great too.," A man thrown a fire extinguisher from the 6th floor, which smashed off the floor in reception, could of killed someone",7.9,Good
119,United Kingdom,Standard Room,1 night ,September 2020,Couple, Size of bed., More milk for coffee.,9.0,Wonderful
120,United Kingdom,Superior Room with River view,2 nights ,August 2020,Couple," Clean, helpful staff, decent leisure facilities. The ice dispenser on our floor was pretty cool ! The bed was really comfy and big. Great location.", No parking at the hotel as booking suggested - local parking available though.,8.0,Lovely hotel
121,United Kingdom,Standard Room,2 nights ,September 2020,Solo traveler, Liked the room i was in when it was changed for me. Nice views and comfortable.," I booked a breakfast in the evening and went i went to have breakfast at the allocted time. The lady said i was not booked and i mentioned that i did for 8.30. She said well you camt have breakfast of you have not paid for it. 
I then said why would i expect to have breakfast without paying and why would you feel the need to even mention that without even checking if i had booked it or where you mistake was. That left a bad imprint on my day. I felt like she was implying that i was trying to swindle my way to have breakfast which i feel is insulting. The receptionist she refered me to i also explained the situation to never made the situation better. 
Other than that situation the other staff were very helpful. I paid for breakfastvdor the next day but never got to have it so that money wa gone. The room i had was very nice and comfortable.",8.0,Sweet with a little sour
122,United Kingdom,Standard Room,2 nights ,September 2020,Family, Staff with one exception were friendly & helpful.  Chloe was rude and actually went out of her way to embarrass us about our evening meal we thought had been billed to our but needed to be paid at the restaurant.  Rose at breakfast was a delight.  Vinchenza at the bar on friday was delightful and so helpful.," Chloe to understand that a smile and communication would make everyone's experience.  Also, it's fine to pull people up about their masks as long as Chloe is wearing hers properly and not making exceptions for young men.  The rules apply to all or it causes offence",7.0,Good
123,United Kingdom,Standard Room,2 nights ,September 2020,Couple, The only problem was that through booking.com we booked breakfast included but the hotel said it wasnt included luckily I had screen shorted the booking and they allowed us to have breakfast,,9.0,Wonderful
