Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,February 2021,Family," The upgrading to a river view was a fantastic gesture and much appreciated. The bath, my son loved. The bed was about as comfortable as possible. Even a complimentary breakfast left outside room in morning! Great room. Even greater value.",9.0,Wonderful,1,food/drink,0
United Kingdom,Superior Room with River view,1,February 2021,Couple," The stay here was great for what we needed. Lots of additional extras in the room and it had everything we needed. Only complaint was the bed mattress was hard but I guess it’s what your use too. 
We had a superior room with river view and the view was great to wake up too!",8.0,"Nice hotel, could do with some new mattresses!",1,bed,0
United Kingdom,Superior Room with River view,1,February 2021,Couple," The stay here was great for what we needed. Lots of additional extras in the room and it had everything we needed. Only complaint was the bed mattress was hard but I guess it’s what your use too. 
We had a superior room with river view and the view was great to wake up too!",8.0,"Nice hotel, could do with some new mattresses!",1,location,0
United Kingdom,Superior Room with River view,2,January 2021,Solo traveler, Bathroom and large bed.,7.0,Uninspired to return,1,bathroom,0
United Kingdom,Superior Room with River view,2,January 2021,Solo traveler, Bathroom and large bed.,7.0,Uninspired to return,1,bed,0
United Kingdom,Junior Suite,1,December 2020,Couple," accommodating staff,would return",7.0,Good,1,staff,1
United Kingdom,Superior Room with River view,1,December 2020,Couple, Cleanliness,8.0,Great,1,dirty,0
United Kingdom,Premium Room with River View,1,December 2020,Family, Disappointed with breakfast it was cold,8.0,Room was lovely very comfortable,1,food/drink,1
United Kingdom,Standard Room,1,December 2020,Couple," Very nice, spacious rooms, Lovely decor. Comfortable bed and felt very comfortable in the room generally. The staff were very nice and helpful in the main.",8.0,"All in all , a good stay had I  Liverpool and in the radisson.",1,comfort,1
United Kingdom,Standard Room,1,December 2020,Couple," Very nice, spacious rooms, Lovely decor. Comfortable bed and felt very comfortable in the room generally. The staff were very nice and helpful in the main.",8.0,"All in all , a good stay had I  Liverpool and in the radisson.",1,bed,1
United Kingdom,Standard Room,1,December 2020,Couple," Very nice, spacious rooms, Lovely decor. Comfortable bed and felt very comfortable in the room generally. The staff were very nice and helpful in the main.",8.0,"All in all , a good stay had I  Liverpool and in the radisson.",1,staff,0
United Kingdom,Standard Room,1,December 2020,Couple, Location,7.0,Good,1,location,0
United Kingdom,Standard Room,1,December 2020,Couple, Nice breakfast but due to covid reduced offer. Gr8 food in the restaurant and brilliant staff.,7.0,Good value short stay.,1,food/drink,0
United Kingdom,Standard Room,1,December 2020,Couple, Nice breakfast but due to covid reduced offer. Gr8 food in the restaurant and brilliant staff.,7.0,Good value short stay.,1,covid,0
United Kingdom,Standard Room,1,December 2020,Couple, Nice breakfast but due to covid reduced offer. Gr8 food in the restaurant and brilliant staff.,7.0,Good value short stay.,1,restaurant,0
United Kingdom,Standard Room,1,December 2020,Couple, Nice breakfast but due to covid reduced offer. Gr8 food in the restaurant and brilliant staff.,7.0,Good value short stay.,1,staff,1
United Kingdom,Superior Room with River view,1,December 2020,Couple, Good social Distancing. Fab breakfast. Good value for money,9.0,Liverpool overnight stay,1,food/drink,1
United Kingdom,Superior Room with River view,1,December 2020,Couple, Good social Distancing. Fab breakfast. Good value for money,9.0,Liverpool overnight stay,1,price,1
United Kingdom,Superior Room with River view,2,December 2020,Solo traveler, Breakfast - very good & plenty to choose from. Also nice to enjoy a view of the River Mersey from the breakfast room.,9.0,Excellent & very good value stay with very friendly & helpful staff members.,1,food/drink,1
United Kingdom,Superior Room with River view,2,December 2020,Solo traveler, Breakfast - very good & plenty to choose from. Also nice to enjoy a view of the River Mersey from the breakfast room.,9.0,Excellent & very good value stay with very friendly & helpful staff members.,1,location,1
United Kingdom,Standard Room,1,December 2020,Couple," The staff were all amazing and made us very welcome. Everyone we spoke to was professional and well organised. The whole hotel was spotlessly clean and the room was too. 
Bar area was very good and the food there was hot and tasty.",7.0,Weekend escape!,1,staff,1
United Kingdom,Standard Room,1,December 2020,Couple," The staff were all amazing and made us very welcome. Everyone we spoke to was professional and well organised. The whole hotel was spotlessly clean and the room was too. 
Bar area was very good and the food there was hot and tasty.",7.0,Weekend escape!,1,dirty,1
United Kingdom,Standard Room,1,December 2020,Couple," The staff were all amazing and made us very welcome. Everyone we spoke to was professional and well organised. The whole hotel was spotlessly clean and the room was too. 
Bar area was very good and the food there was hot and tasty.",7.0,Weekend escape!,1,restaurant,1
United Kingdom,Standard Room,1,December 2020,Couple," The staff were all amazing and made us very welcome. Everyone we spoke to was professional and well organised. The whole hotel was spotlessly clean and the room was too. 
Bar area was very good and the food there was hot and tasty.",7.0,Weekend escape!,1,location,1
United Kingdom,Standard Room,1,December 2020,Couple," The staff were all amazing and made us very welcome. Everyone we spoke to was professional and well organised. The whole hotel was spotlessly clean and the room was too. 
Bar area was very good and the food there was hot and tasty.",7.0,Weekend escape!,1,food/drink,1
United Kingdom,Standard Room,1,December 2020,Family," Good breakfast , good location. Overall good hotel",9.0,Great night away,1,food/drink,1
United Kingdom,Standard Room,1,December 2020,Family," Good breakfast , good location. Overall good hotel",9.0,Great night away,1,location,0
United Kingdom,Superior Room with River view,1,December 2020,Couple," It was modern, breakfast/diner area was clean",9.0,Wonderful,1,comfort,0
United Kingdom,Superior Room with River view,1,December 2020,Couple," It was modern, breakfast/diner area was clean",9.0,Wonderful,1,food/drink,0
United Kingdom,Superior Room with River view,1,December 2020,Couple," It was modern, breakfast/diner area was clean",9.0,Wonderful,1,location,0
United Kingdom,Superior Room with River view,1,December 2020,Couple," It was modern, breakfast/diner area was clean",9.0,Wonderful,1,dirty,0
United Kingdom,Standard Room,1,December 2020,Family, the 3 members of staff I dealt with were terrible...check in girl was officious..the room service took an hour to come ..it was water ..and when I decided to get breakfast the woman was proper rude..staff need training!!!,9.0,sack the staff,1,staff,0
United Kingdom,Standard Room,1,December 2020,Family, the 3 members of staff I dealt with were terrible...check in girl was officious..the room service took an hour to come ..it was water ..and when I decided to get breakfast the woman was proper rude..staff need training!!!,9.0,sack the staff,1,bathroom,0
United Kingdom,Standard Room,1,December 2020,Family, the 3 members of staff I dealt with were terrible...check in girl was officious..the room service took an hour to come ..it was water ..and when I decided to get breakfast the woman was proper rude..staff need training!!!,9.0,sack the staff,1,dirty,0
United Kingdom,Standard Room,1,December 2020,Family, the 3 members of staff I dealt with were terrible...check in girl was officious..the room service took an hour to come ..it was water ..and when I decided to get breakfast the woman was proper rude..staff need training!!!,9.0,sack the staff,1,food/drink,0
Ireland,Standard Room,2,December 2020,Group, Not as far from the City Centre as it looks. Chef was excellent both mornings.,7.0,Staff excellent,1,location,0
Ireland,Standard Room,2,December 2020,Group, Not as far from the City Centre as it looks. Chef was excellent both mornings.,7.0,Staff excellent,1,restaurant,0
United Kingdom,Standard Room,1,December 2020,Family, The hotel is a nice hotel throughout the bar staff was good but I ordered room service at 12:30 at night and it didn’t arrive I then called at 7:30 in the morning and it came 20 minutes later,8.0,My stay,1,restaurant,0
United Kingdom,Standard Room,1,December 2020,Family, The hotel is a nice hotel throughout the bar staff was good but I ordered room service at 12:30 at night and it didn’t arrive I then called at 7:30 in the morning and it came 20 minutes later,8.0,My stay,1,staff,1
United Kingdom,Standard Room,2,December 2020,Couple," It was very comfortable and amazing view , right near the train station and only 20-30mins to the city centre",9.0,Wonderful,1,comfort,1
United Kingdom,Standard Room,2,December 2020,Couple," It was very comfortable and amazing view , right near the train station and only 20-30mins to the city centre",9.0,Wonderful,1,location,0
United Kingdom,Premium Room with River View,1,December 2020,Couple," The room was really comfy, nice large bed and clean bedding.",8.0,Very Good,1,comfort,0
United Kingdom,Premium Room with River View,1,December 2020,Couple," The room was really comfy, nice large bed and clean bedding.",8.0,Very Good,1,bed,0
United Kingdom,Premium Room with River View,1,December 2020,Couple," The room was really comfy, nice large bed and clean bedding.",8.0,Very Good,1,dirty,0
United Kingdom,Superior Room with River view,1,September 2020,Couple, Always a pleasant stay at this city centre hotel. It is in the business district but only a very short walk to nightlife & shopping so the best of both worlds.,9.0,Liverpool favourite!,1,noisiness,0
United Kingdom,Superior Room with River view,1,September 2020,Couple, Always a pleasant stay at this city centre hotel. It is in the business district but only a very short walk to nightlife & shopping so the best of both worlds.,9.0,Liverpool favourite!,1,location,0
United Kingdom,Standard Room,1,November 2020,Solo traveler, Covid restrictions so a complimentary grab go bag delivered to the room,9.0,"Arrived late after due to work commitments, receptionist promptly checked me in.",1,covid,0
United Kingdom,Standard Room,1,November 2020,Solo traveler, Covid restrictions so a complimentary grab go bag delivered to the room,9.0,"Arrived late after due to work commitments, receptionist promptly checked me in.",1,price,1
United Kingdom,Standard Room,2,October 2020,Family, Breakfast really good having a buffet in the current circumstances .,8.0,Value for money,1,food/drink,1
United Kingdom,Superior Room with River view,2,October 2020,Group, Comfortable bed and good breakfast,9.0,Wonderful,1,comfort,1
United Kingdom,Superior Room with River view,2,October 2020,Group, Comfortable bed and good breakfast,9.0,Wonderful,1,bed,1
United Kingdom,Superior Room with River view,2,October 2020,Group, Comfortable bed and good breakfast,9.0,Wonderful,1,food/drink,1
United Kingdom,Standard Room,1,October 2020,Couple, Great location perfect for exploring city and Albert dock. Very clean all round. Staff very nice and helpful.,9.0,Wonderful,1,location,1
United Kingdom,Standard Room,1,October 2020,Couple, Great location perfect for exploring city and Albert dock. Very clean all round. Staff very nice and helpful.,9.0,Wonderful,1,dirty,1
United Kingdom,Standard Room,1,October 2020,Couple, Great location perfect for exploring city and Albert dock. Very clean all round. Staff very nice and helpful.,9.0,Wonderful,1,staff,1
United Kingdom,Standard Room,3,October 2020,Couple," Room was very clean and nice, breakfast service was also very good.",8.0,Very Good,1,dirty,1
United Kingdom,Standard Room,3,October 2020,Couple," Room was very clean and nice, breakfast service was also very good.",8.0,Very Good,1,food/drink,1
United Kingdom,Standard Room,3,October 2020,Couple," Room was very clean and nice, breakfast service was also very good.",8.0,Very Good,1,staff,1
United Kingdom,Standard Room,2,October 2020,Couple," Comfy beds, friendly staff, nice interior of hotel",7.0,Nice short break,1,comfort,1
United Kingdom,Standard Room,2,October 2020,Couple," Comfy beds, friendly staff, nice interior of hotel",7.0,Nice short break,1,bed,1
United Kingdom,Standard Room,2,October 2020,Couple," Comfy beds, friendly staff, nice interior of hotel",7.0,Nice short break,1,staff,0
United Kingdom,Superior Room with River view,2,October 2020,Couple," It was clean and the room had been deep cleaned before we went in. It was spacious and light. The staff were fantastic, couldn’t do enough for you. Also so friendly that you could chat like you had known them years. Also it was quiet even from outside it didn’t effect us.",9.0,Bad breakfast,1,dirty,0
United Kingdom,Superior Room with River view,2,October 2020,Couple," It was clean and the room had been deep cleaned before we went in. It was spacious and light. The staff were fantastic, couldn’t do enough for you. Also so friendly that you could chat like you had known them years. Also it was quiet even from outside it didn’t effect us.",9.0,Bad breakfast,1,staff,0
United Kingdom,Superior Room with River view,2,October 2020,Couple," It was clean and the room had been deep cleaned before we went in. It was spacious and light. The staff were fantastic, couldn’t do enough for you. Also so friendly that you could chat like you had known them years. Also it was quiet even from outside it didn’t effect us.",9.0,Bad breakfast,1,noisiness,0
United Kingdom,Superior Room with River view,2,October 2020,Couple," It was clean and the room had been deep cleaned before we went in. It was spacious and light. The staff were fantastic, couldn’t do enough for you. Also so friendly that you could chat like you had known them years. Also it was quiet even from outside it didn’t effect us.",9.0,Bad breakfast,1,location,1
United Kingdom,Premium Room with River View,4,October 2020,Couple, Very clean and friendly staff,9.0,Wonderful,1,dirty,1
United Kingdom,Premium Room with River View,4,October 2020,Couple, Very clean and friendly staff,9.0,Wonderful,1,staff,0
United Kingdom,Premium Room with River View,1,October 2020,Couple, Breakfast was good plenty of selection staff were helpful and polite room comfortable especially the bed ordered flowers as surprise for my fiancée and were in room when we arrived all in all really enjoyed our stay and would definitely stay again,9.0,Wonderful,1,food/drink,0
United Kingdom,Premium Room with River View,1,October 2020,Couple, Breakfast was good plenty of selection staff were helpful and polite room comfortable especially the bed ordered flowers as surprise for my fiancée and were in room when we arrived all in all really enjoyed our stay and would definitely stay again,9.0,Wonderful,1,staff,0
United Kingdom,Premium Room with River View,1,October 2020,Couple, Breakfast was good plenty of selection staff were helpful and polite room comfortable especially the bed ordered flowers as surprise for my fiancée and were in room when we arrived all in all really enjoyed our stay and would definitely stay again,9.0,Wonderful,1,comfort,0
United Kingdom,Premium Room with River View,1,October 2020,Couple, Breakfast was good plenty of selection staff were helpful and polite room comfortable especially the bed ordered flowers as surprise for my fiancée and were in room when we arrived all in all really enjoyed our stay and would definitely stay again,9.0,Wonderful,1,bed,1
China,Standard Room,2,October 2020,Solo traveler, The bed was incredible comfy and all the staff were very friendly. In the lobby and the lift are things we're continually being sanitised.,7.0,"Comfy, but don't go just for the spa experience",1,bed,1
China,Standard Room,2,October 2020,Solo traveler, The bed was incredible comfy and all the staff were very friendly. In the lobby and the lift are things we're continually being sanitised.,7.0,"Comfy, but don't go just for the spa experience",1,comfort,1
China,Standard Room,2,October 2020,Solo traveler, The bed was incredible comfy and all the staff were very friendly. In the lobby and the lift are things we're continually being sanitised.,7.0,"Comfy, but don't go just for the spa experience",1,staff,1
United Kingdom,Superior Room with River view,3,October 2020,Couple, Ladies on reception was nice  and helpful,7.0,Good,1,staff,0
United Kingdom,Premium Room with River View,1,August 2020,Solo traveler, Big comfy bed,7.0,Good,1,comfort,0
United Kingdom,Premium Room with River View,1,August 2020,Solo traveler, Big comfy bed,7.0,Good,1,bed,1
United Kingdom,Standard Room,2,September 2020,Solo traveler," Good location, great view from the room. Very comfortable bed and plenty of space. Modern features and lovely pool.",8.0,Very Good,1,location,1
United Kingdom,Standard Room,2,September 2020,Solo traveler," Good location, great view from the room. Very comfortable bed and plenty of space. Modern features and lovely pool.",8.0,Very Good,1,comfort,1
United Kingdom,Standard Room,2,September 2020,Solo traveler," Good location, great view from the room. Very comfortable bed and plenty of space. Modern features and lovely pool.",8.0,Very Good,1,bed,1
United Kingdom,Standard Room,2,September 2020,Solo traveler," Good location, great view from the room. Very comfortable bed and plenty of space. Modern features and lovely pool.",8.0,Very Good,1,fitness,1
United Kingdom,Standard Room,1,September 2020,Solo traveler," Breakfast was spot on ,staff friendly lots of variety",7.0,"Lovely stay,staff fab,great location",1,food/drink,1
United Kingdom,Standard Room,1,September 2020,Solo traveler," Breakfast was spot on ,staff friendly lots of variety",7.0,"Lovely stay,staff fab,great location",1,location,1
United Kingdom,Standard Room,1,September 2020,Solo traveler," Breakfast was spot on ,staff friendly lots of variety",7.0,"Lovely stay,staff fab,great location",1,staff,1
United Kingdom,Superior Room with River view,1,September 2020,Couple, Lovely beds and lovely set out of the hotel,8.0,Very Good,1,bed,1
United Kingdom,Standard Room,2,September 2020,Couple," It was in a great location, very close to lots of things to go see / do. The bed was extremely comfy & very spacious, the room itself was also very roomy, curtains blocked out a lot of light so great if you wanted an extra hour of sleep!",8.0,Very Good,1,location,1
United Kingdom,Standard Room,2,September 2020,Couple," It was in a great location, very close to lots of things to go see / do. The bed was extremely comfy & very spacious, the room itself was also very roomy, curtains blocked out a lot of light so great if you wanted an extra hour of sleep!",8.0,Very Good,1,bed,1
United Kingdom,Standard Room,2,September 2020,Couple," It was in a great location, very close to lots of things to go see / do. The bed was extremely comfy & very spacious, the room itself was also very roomy, curtains blocked out a lot of light so great if you wanted an extra hour of sleep!",8.0,Very Good,1,comfort,1
United Kingdom,Premium Room with River View,3,September 2020,Couple, Very nice modern classy look,7.0,The room just wasn’t clean very dusty and crisp packets from previous guests under the bed other than that it was good,1,comfort,1
United Kingdom,Standard Room,1,September 2020,Couple, Easy and clean,8.0,Comfortable,1,dirty,1
United Kingdom,Standard Room,1,September 2020,Couple," Everything other than parking was great, hubby loved the shoe polish station and ice station",8.0,Very Good,1,parking,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,comfort,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,bed,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,location,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,bathroom,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,dirty,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,noisiness,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,temperature,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,food/drink,1
United Kingdom,Superior Room with River view,2,September 2020,Couple, Very large comfy bed and brilliant views. Lots of hot water. Very quiet room once you got used to air conditioning. Breakfast was good and very well organised. Staff very courteous,9.0,A good experience,1,staff,0
United Kingdom,Standard Room,2,September 2020,Couple," Really clean, lovely hotel and friendly staff",8.0,Very Good,1,dirty,0
United Kingdom,Standard Room,2,September 2020,Couple," Really clean, lovely hotel and friendly staff",8.0,Very Good,1,staff,1
United Kingdom,Superior Room with River view,1,September 2020,Group, Good location and staff very good,7.0,Good,1,location,1
United Kingdom,Superior Room with River view,1,September 2020,Group, Good location and staff very good,7.0,Good,1,staff,0
United Kingdom,Superior Room with River view,1,September 2020,Group, Comfy clean room. Bath and shower,7.0,"Comfy stay, clean hotel but very dated",1,comfort,0
United Kingdom,Superior Room with River view,1,September 2020,Group, Comfy clean room. Bath and shower,7.0,"Comfy stay, clean hotel but very dated",1,dirty,0
United Kingdom,Superior Room with River view,1,September 2020,Group, Comfy clean room. Bath and shower,7.0,"Comfy stay, clean hotel but very dated",1,bathroom,1
United Kingdom,Premium Room with River View,2,August 2020,Solo traveler," Bedding lovely, great view, quiet, breakfast good",9.0,Wonderful,1,bed,1
United Kingdom,Premium Room with River View,2,August 2020,Solo traveler," Bedding lovely, great view, quiet, breakfast good",9.0,Wonderful,1,location,1
United Kingdom,Premium Room with River View,2,August 2020,Solo traveler," Bedding lovely, great view, quiet, breakfast good",9.0,Wonderful,1,noisiness,1
United Kingdom,Premium Room with River View,2,August 2020,Solo traveler," Bedding lovely, great view, quiet, breakfast good",9.0,Wonderful,1,food/drink,0
United Kingdom,Superior Room with River view,3,September 2020,Family," Location, room view",7.0,Bed was ok if you compare with Marriott or Sheraton,1,location,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," The hotel is great, location is fantastic and the river view was lovely. The beds are comfortable and the black out curtains really are blackout! Checkout being at 12, with breakfast served until then is a bonus. The hotel was very good with sanitizer and masks etc. with the current COVID restrictions.",8.0,"Great hotel, great location",1,location,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," The hotel is great, location is fantastic and the river view was lovely. The beds are comfortable and the black out curtains really are blackout! Checkout being at 12, with breakfast served until then is a bonus. The hotel was very good with sanitizer and masks etc. with the current COVID restrictions.",8.0,"Great hotel, great location",1,bed,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," The hotel is great, location is fantastic and the river view was lovely. The beds are comfortable and the black out curtains really are blackout! Checkout being at 12, with breakfast served until then is a bonus. The hotel was very good with sanitizer and masks etc. with the current COVID restrictions.",8.0,"Great hotel, great location",1,comfort,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," The hotel is great, location is fantastic and the river view was lovely. The beds are comfortable and the black out curtains really are blackout! Checkout being at 12, with breakfast served until then is a bonus. The hotel was very good with sanitizer and masks etc. with the current COVID restrictions.",8.0,"Great hotel, great location",1,food/drink,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," The hotel is great, location is fantastic and the river view was lovely. The beds are comfortable and the black out curtains really are blackout! Checkout being at 12, with breakfast served until then is a bonus. The hotel was very good with sanitizer and masks etc. with the current COVID restrictions.",8.0,"Great hotel, great location",1,covid,1
United Kingdom,Superior Room with River view,1,September 2020,Couple, Beautiful view. Lovely place and well situated.,8.0,Very Good,1,location,0
United Kingdom,Standard Room,1,September 2020,Solo traveler," Very clean room, large comfortable bed, convenient location",9.0,"Clean and convenient, no parking",1,dirty,0
United Kingdom,Standard Room,1,September 2020,Solo traveler," Very clean room, large comfortable bed, convenient location",9.0,"Clean and convenient, no parking",1,comfort,0
United Kingdom,Standard Room,1,September 2020,Solo traveler," Very clean room, large comfortable bed, convenient location",9.0,"Clean and convenient, no parking",1,bed,0
United Kingdom,Standard Room,1,September 2020,Solo traveler," Very clean room, large comfortable bed, convenient location",9.0,"Clean and convenient, no parking",1,location,1
United Kingdom,Standard Room,1,September 2020,Couple, It was very clean and the bed was really comfortable,7.0,Great city,1,dirty,1
United Kingdom,Standard Room,1,September 2020,Couple, It was very clean and the bed was really comfortable,7.0,Great city,1,bed,1
United Kingdom,Standard Room,1,September 2020,Couple, It was very clean and the bed was really comfortable,7.0,Great city,1,comfort,1
United Kingdom,Premium Room with River View,1,September 2020,Couple, Room was beautifully clean large and spacious bed was to die for.  View of the Mersey was great,9.0,Enjoyed apart from the food,1,dirty,1
United Kingdom,Premium Room with River View,1,September 2020,Couple, Room was beautifully clean large and spacious bed was to die for.  View of the Mersey was great,9.0,Enjoyed apart from the food,1,bed,1
United Kingdom,Premium Room with River View,1,September 2020,Couple, Room was beautifully clean large and spacious bed was to die for.  View of the Mersey was great,9.0,Enjoyed apart from the food,1,location,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," Lovely comfy bed. 
Great bath 
Nice view 
Really helpful staff. 
Good location for attractions",7.9,One night stay,1,comfort,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," Lovely comfy bed. 
Great bath 
Nice view 
Really helpful staff. 
Good location for attractions",7.9,One night stay,1,bed,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," Lovely comfy bed. 
Great bath 
Nice view 
Really helpful staff. 
Good location for attractions",7.9,One night stay,1,bathroom,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," Lovely comfy bed. 
Great bath 
Nice view 
Really helpful staff. 
Good location for attractions",7.9,One night stay,1,location,1
United Kingdom,Superior Room with River view,1,September 2020,Couple," Lovely comfy bed. 
Great bath 
Nice view 
Really helpful staff. 
Good location for attractions",7.9,One night stay,1,staff,1
United Kingdom,Standard Room,2,September 2020,Couple, Loved how you would just walk from room and have straight access down the hall to a lift that bring you straight to changing rooms and pool so you could use the robes and not have to stress about bringing anything,9.0,Amazing,1,fitness,0
United Kingdom,Superior Room with River view,1,September 2020,Couple, Liked the hotel lobby and bar but the room was bit outdated and need stuff fixing in the room we had a broken shower head and paint chipped away from ceiling plus but overall was a good experience,8.0,Very Good,1,restaurant,0
United Kingdom,Superior Room with River view,1,September 2020,Couple, Liked the hotel lobby and bar but the room was bit outdated and need stuff fixing in the room we had a broken shower head and paint chipped away from ceiling plus but overall was a good experience,8.0,Very Good,1,bathroom,0
United Kingdom,Superior Room with River view,1,September 2020,Couple," The location was lovely, the view from our room was gorgeous, and a short walk to the shops/train station once you know where your going. 
The rooms where lovely, and the pool and spa area are worth a visit!",9.0,Great!,1,location,0
United Kingdom,Superior Room with River view,1,September 2020,Couple," The location was lovely, the view from our room was gorgeous, and a short walk to the shops/train station once you know where your going. 
The rooms where lovely, and the pool and spa area are worth a visit!",9.0,Great!,1,restaurant,0
