,Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
30,Australia,Superior Twin Room,3,July 2020,Family," Room was comfortable and well Serviced 
Kids liked the indoor pool 
Good location , 5 minutes walk to circular quay",8.0,Weekend city break,1,location,1
31,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,bathroom,1
32,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,dirty,1
33,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,bed,1
34,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,comfort,1
35,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,location,1
36,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,covid,1
37,Australia,Superior Double Room,1,July 2020,Couple," Large room and bathroom. Both we’re very clean. The bed was large and comfortable. I really liked all the USB ports to charge the phone. 
Location was excellent. Walking distance to Wynyard and Martin Place stations.
Considering the exceptional circumstances presented by COVID-19, and the fact that the hotel was used, as many others, to quarantine returning Australians, the service provided by staff was fantastic and gave me peace of mind as to my own security.",9.0,Comfortable Stay in the Heart of Sydney,1,staff,1
38,Australia,Superior Double Room,1,July 2020,Couple, Location and staff,8.0,Very Good,1,location,1
39,Australia,Superior Double Room,1,July 2020,Couple, Location and staff,8.0,Very Good,1,staff,1
40,Australia,Superior Twin Room,1,July 2020,Family," Location, facilities and staff",9.0,Wonderful,1,location,1
41,Australia,Superior Twin Room,1,July 2020,Family," Location, facilities and staff",9.0,Wonderful,1,staff,1
42,Australia,Standard Double Room - Atrium View,2,July 2020,Group, Very roomy bathroom with nice deep bath. Great water pressure in shower. Comfortable bed.,9.0,Very enjoyable and comfortable stay. Staff were very friendly and accommodation.,1,comfort,1
43,Australia,Standard Double Room - Atrium View,2,July 2020,Group, Very roomy bathroom with nice deep bath. Great water pressure in shower. Comfortable bed.,9.0,Very enjoyable and comfortable stay. Staff were very friendly and accommodation.,1,bathroom,1
44,Australia,Standard Double Room - Atrium View,2,July 2020,Group, Very roomy bathroom with nice deep bath. Great water pressure in shower. Comfortable bed.,9.0,Very enjoyable and comfortable stay. Staff were very friendly and accommodation.,1,dirty,1
45,Australia,Standard Double Room - Atrium View,2,July 2020,Group, Very roomy bathroom with nice deep bath. Great water pressure in shower. Comfortable bed.,9.0,Very enjoyable and comfortable stay. Staff were very friendly and accommodation.,1,bed,1
46,Australia,Superior Twin Room,1,July 2020,Family, Close to harbour and CBD. Staff friendly and helpful from check in to check out. Room clean comfortable and modern.,9.0,"Excellent, friendly",1,staff,0
47,Australia,Superior Twin Room,1,July 2020,Family, Close to harbour and CBD. Staff friendly and helpful from check in to check out. Room clean comfortable and modern.,9.0,"Excellent, friendly",1,dirty,0
48,Australia,Superior Twin Room,1,July 2020,Family, Close to harbour and CBD. Staff friendly and helpful from check in to check out. Room clean comfortable and modern.,9.0,"Excellent, friendly",1,comfort,0
49,Australia,Standard Double Room - Atrium View,2,July 2020,Family, The location was nice,8.0,Very Good,1,location,1
50,Australia,Standard Double Room - Atrium View,1,July 2020,Couple," Spacious room, great bed, excellent location",8.0,Fabulous,1,bed,0
51,Australia,Standard Double Room - Atrium View,1,July 2020,Couple," Spacious room, great bed, excellent location",8.0,Fabulous,1,location,0
52,Australia,Studio King Spa Suite,1,July 2020,Couple, We got upgraded due to my wife celebrating her 40th birthday. Was not expecting such a gesture. It really made her and my day. The room was exceptional and the staff were fantastic.,10.0,It was the perfect location for a getaway.,1,staff,0
53,Australia,Superior Double Room,2,June 2020,Couple," Everything!
Staff very pleasant,  helpful and professional 
Free room upgrade 
Excellent room service",9.0,Radisson Wow,1,staff,0
54,Australia,Superior Double Room,2,June 2020,Couple," Everything!
Staff very pleasant,  helpful and professional 
Free room upgrade 
Excellent room service",9.0,Radisson Wow,1,noisiness,0
55,Australia,Standard Double Room - Atrium View,1,June 2020,Solo traveler, Always very comfortable and quiet. Love the large bathtub in the bathroom.  Room service was is so good i don't even bother heading out for dinner.,10.0,Its my preferred place to stay.,1,comfort,1
56,Australia,Standard Double Room - Atrium View,1,June 2020,Solo traveler, Always very comfortable and quiet. Love the large bathtub in the bathroom.  Room service was is so good i don't even bother heading out for dinner.,10.0,Its my preferred place to stay.,1,noisiness,1
57,Australia,Standard Double Room - Atrium View,1,June 2020,Solo traveler, Always very comfortable and quiet. Love the large bathtub in the bathroom.  Room service was is so good i don't even bother heading out for dinner.,10.0,Its my preferred place to stay.,1,bathroom,1
58,Australia,Standard Double Room - Atrium View,1,June 2020,Solo traveler, Always very comfortable and quiet. Love the large bathtub in the bathroom.  Room service was is so good i don't even bother heading out for dinner.,10.0,Its my preferred place to stay.,1,staff,1
59,Australia,Standard Double Room - Atrium View,1,June 2020,Solo traveler, Always very comfortable and quiet. Love the large bathtub in the bathroom.  Room service was is so good i don't even bother heading out for dinner.,10.0,Its my preferred place to stay.,1,food/drink,1
60,Australia,Superior Double Room,1,June 2020,Couple, Excellent location and easy parking,9.0,Wonderful,1,location,1
61,Australia,Superior Double Room,1,June 2020,Couple, Excellent location and easy parking,9.0,Wonderful,1,parking,1
62,Australia,Superior Double Room,3,June 2020,Couple," Loved the room although we were moved due to malfunction with heating so communication was poor with staff on at that time. Comfy bed, clean bathrooms, well facilitated. Everything you need .",10.0,"Great location, most staff members were exceptional, especially serving our breakfast.",1,temperature,0
63,Australia,Superior Double Room,3,June 2020,Couple," Loved the room although we were moved due to malfunction with heating so communication was poor with staff on at that time. Comfy bed, clean bathrooms, well facilitated. Everything you need .",10.0,"Great location, most staff members were exceptional, especially serving our breakfast.",1,staff,0
64,Australia,Superior Double Room,3,June 2020,Couple," Loved the room although we were moved due to malfunction with heating so communication was poor with staff on at that time. Comfy bed, clean bathrooms, well facilitated. Everything you need .",10.0,"Great location, most staff members were exceptional, especially serving our breakfast.",1,comfort,0
65,Australia,Superior Double Room,3,June 2020,Couple," Loved the room although we were moved due to malfunction with heating so communication was poor with staff on at that time. Comfy bed, clean bathrooms, well facilitated. Everything you need .",10.0,"Great location, most staff members were exceptional, especially serving our breakfast.",1,bed,0
66,Australia,Superior Double Room,3,June 2020,Couple," Loved the room although we were moved due to malfunction with heating so communication was poor with staff on at that time. Comfy bed, clean bathrooms, well facilitated. Everything you need .",10.0,"Great location, most staff members were exceptional, especially serving our breakfast.",1,dirty,0
67,Australia,Superior Double Room,3,June 2020,Couple," Loved the room although we were moved due to malfunction with heating so communication was poor with staff on at that time. Comfy bed, clean bathrooms, well facilitated. Everything you need .",10.0,"Great location, most staff members were exceptional, especially serving our breakfast.",1,bathroom,0
68,Australia,Standard Double Room - Atrium View,2,June 2020,Solo traveler, I liked that it was in a good location and it was easy to get around on foot. It was also not far from places I wanted to go which were a cheap Uber trip!,9.0,"Very clean, great service and awesome movie selection!",1,location,0
69,Australia,Standard Double Room - Atrium View,2,June 2020,Solo traveler, I liked that it was in a good location and it was easy to get around on foot. It was also not far from places I wanted to go which were a cheap Uber trip!,9.0,"Very clean, great service and awesome movie selection!",1,price,0
70,United States of America,Superior Double Room,2,June 2020,Solo traveler," This was the third time I stayed at this location. The property is centrally located, with easy access to public transportation, restaurants, and the downtown CBD and major tourist attractions.",9.0,"Location, room size, accommodating staff  ... this place has it all",1,location,1
71,United States of America,Superior Double Room,2,June 2020,Solo traveler," This was the third time I stayed at this location. The property is centrally located, with easy access to public transportation, restaurants, and the downtown CBD and major tourist attractions.",9.0,"Location, room size, accommodating staff  ... this place has it all",1,restaurant,1
72,Australia,Superior Double Room,1,June 2020,Solo traveler, I like the precautions the hotel have taken over Covid 19.,10.0,Very good - great hotel,1,covid,0
73,Australia,Superior Double Room,1,June 2020,Couple, Great location. Bed was so comfy,9.0,Would stay again,1,location,1
74,Australia,Superior Double Room,1,June 2020,Couple, Great location. Bed was so comfy,9.0,Would stay again,1,bed,1
75,Australia,Superior Double Room,1,June 2020,Couple, Great location. Bed was so comfy,9.0,Would stay again,1,comfort,1
76,United Kingdom,Standard Double Room - Atrium View,3,March 2020,Couple, Location was very good and the room was comfortable. Concierge was very good.,8.0,Very Good,1,location,1
77,United Kingdom,Standard Double Room - Atrium View,3,March 2020,Couple, Location was very good and the room was comfortable. Concierge was very good.,8.0,Very Good,1,comfort,1
78,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler," Excellent room with working desk, good light and super bed",9.0,Wonderful,1,bed,1
79,United Kingdom,Standard Double Room - Atrium View,3,March 2020,Couple," All very good. Excellent location, 10 mins walk from Circular Key and The Rocks which is why we stayed there. Staff very helpful and friendly. Great breakfast. Lots of options. Everything was good, but at the price it should be!!",8.0,All good,1,location,1
80,United Kingdom,Standard Double Room - Atrium View,3,March 2020,Couple," All very good. Excellent location, 10 mins walk from Circular Key and The Rocks which is why we stayed there. Staff very helpful and friendly. Great breakfast. Lots of options. Everything was good, but at the price it should be!!",8.0,All good,1,staff,1
81,United Kingdom,Standard Double Room - Atrium View,3,March 2020,Couple," All very good. Excellent location, 10 mins walk from Circular Key and The Rocks which is why we stayed there. Staff very helpful and friendly. Great breakfast. Lots of options. Everything was good, but at the price it should be!!",8.0,All good,1,food/drink,1
82,United Kingdom,Standard Double Room - Atrium View,3,March 2020,Couple," All very good. Excellent location, 10 mins walk from Circular Key and The Rocks which is why we stayed there. Staff very helpful and friendly. Great breakfast. Lots of options. Everything was good, but at the price it should be!!",8.0,All good,1,price,1
83,Australia,Standard Double Room - Atrium View,3,February 2020,Family, Great location to see everything in Sydney. Beds comfy and the staff were excellent.,10.0,Exceptional,1,location,0
84,Australia,Standard Double Room - Atrium View,3,February 2020,Family, Great location to see everything in Sydney. Beds comfy and the staff were excellent.,10.0,Exceptional,1,bed,0
85,Australia,Standard Double Room - Atrium View,3,February 2020,Family, Great location to see everything in Sydney. Beds comfy and the staff were excellent.,10.0,Exceptional,1,comfort,0
86,Australia,Standard Double Room - Atrium View,3,February 2020,Family, Great location to see everything in Sydney. Beds comfy and the staff were excellent.,10.0,Exceptional,1,staff,0
87,Canada,Standard Double Room - Atrium View,2,March 2020,Couple," Upgraded to a king size bed, fantastic.
Early check in and late check out as requested, no problem. 
Staff very professional, helpful and happy to help.",9.0,Would go back without hesitation and would highly recommend it.,1,bed,1
88,Canada,Standard Double Room - Atrium View,2,March 2020,Couple," Upgraded to a king size bed, fantastic.
Early check in and late check out as requested, no problem. 
Staff very professional, helpful and happy to help.",9.0,Would go back without hesitation and would highly recommend it.,1,staff,1
89,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler, Location. Good sized room. Peaceful and quiet.,9.6,"Relaxing stay, great location",1,location,0
90,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler, Location. Good sized room. Peaceful and quiet.,9.6,"Relaxing stay, great location",1,noisiness,0
91,Cyprus,Standard Double Room - Atrium View,1,March 2020,Couple," Helpful staff, very clean, beautiful room and bathroom, comfortable, excellent location. I recommend it and i will return.",10.0,Lovely hotel,1,staff,1
92,Cyprus,Standard Double Room - Atrium View,1,March 2020,Couple," Helpful staff, very clean, beautiful room and bathroom, comfortable, excellent location. I recommend it and i will return.",10.0,Lovely hotel,1,dirty,1
93,Cyprus,Standard Double Room - Atrium View,1,March 2020,Couple," Helpful staff, very clean, beautiful room and bathroom, comfortable, excellent location. I recommend it and i will return.",10.0,Lovely hotel,1,bathroom,1
94,Cyprus,Standard Double Room - Atrium View,1,March 2020,Couple," Helpful staff, very clean, beautiful room and bathroom, comfortable, excellent location. I recommend it and i will return.",10.0,Lovely hotel,1,comfort,1
95,Cyprus,Standard Double Room - Atrium View,1,March 2020,Couple," Helpful staff, very clean, beautiful room and bathroom, comfortable, excellent location. I recommend it and i will return.",10.0,Lovely hotel,1,location,1
96,Australia,Standard Double Room - Atrium View,2,March 2020,Solo traveler," The check in process was efficient and the gentleman very helpful. The bed was very comfortable and the variety in pillows would suit any person.
The location was very central and easy walking distance to anything you were there for.",10.0,"I can give you one word, Excellent!",1,staff,1
97,Australia,Standard Double Room - Atrium View,2,March 2020,Solo traveler," The check in process was efficient and the gentleman very helpful. The bed was very comfortable and the variety in pillows would suit any person.
The location was very central and easy walking distance to anything you were there for.",10.0,"I can give you one word, Excellent!",1,bed,1
98,Australia,Standard Double Room - Atrium View,2,March 2020,Solo traveler," The check in process was efficient and the gentleman very helpful. The bed was very comfortable and the variety in pillows would suit any person.
The location was very central and easy walking distance to anything you were there for.",10.0,"I can give you one word, Excellent!",1,comfort,1
99,Australia,Standard Double Room - Atrium View,2,March 2020,Solo traveler," The check in process was efficient and the gentleman very helpful. The bed was very comfortable and the variety in pillows would suit any person.
The location was very central and easy walking distance to anything you were there for.",10.0,"I can give you one word, Excellent!",1,location,1
100,Australia,Standard Double Room - Atrium View,1,March 2020,Family," comfortable beds, clean facilities and friendly staff. Great location, close to transport and all attractions. Good breakfast and late check out too!",8.0,"Lovely room, affordable rates and great location.",1,comfort,1
101,Australia,Standard Double Room - Atrium View,1,March 2020,Family," comfortable beds, clean facilities and friendly staff. Great location, close to transport and all attractions. Good breakfast and late check out too!",8.0,"Lovely room, affordable rates and great location.",1,bed,1
102,Australia,Standard Double Room - Atrium View,1,March 2020,Family," comfortable beds, clean facilities and friendly staff. Great location, close to transport and all attractions. Good breakfast and late check out too!",8.0,"Lovely room, affordable rates and great location.",1,dirty,1
103,Australia,Standard Double Room - Atrium View,1,March 2020,Family," comfortable beds, clean facilities and friendly staff. Great location, close to transport and all attractions. Good breakfast and late check out too!",8.0,"Lovely room, affordable rates and great location.",1,staff,1
104,Australia,Standard Double Room - Atrium View,1,March 2020,Family," comfortable beds, clean facilities and friendly staff. Great location, close to transport and all attractions. Good breakfast and late check out too!",8.0,"Lovely room, affordable rates and great location.",1,location,1
105,Australia,Standard Double Room - Atrium View,1,March 2020,Family," comfortable beds, clean facilities and friendly staff. Great location, close to transport and all attractions. Good breakfast and late check out too!",8.0,"Lovely room, affordable rates and great location.",1,food/drink,1
106,United Kingdom,Standard Double Room - Atrium View,5,March 2020,Couple," Great accommodation, relentless pleasantness and professionalism of all staff",10.0,Great Hotel in Sydney,1,staff,1
107,New Zealand,Superior Double Room,4,March 2020,Couple," Lovely large rooms, handy location to all parts of CBD. Comfy bed and pillows. Staff were very helpful :)",8.0,Very Good,1,location,1
108,New Zealand,Superior Double Room,4,March 2020,Couple," Lovely large rooms, handy location to all parts of CBD. Comfy bed and pillows. Staff were very helpful :)",8.0,Very Good,1,comfort,1
109,New Zealand,Superior Double Room,4,March 2020,Couple," Lovely large rooms, handy location to all parts of CBD. Comfy bed and pillows. Staff were very helpful :)",8.0,Very Good,1,bed,1
110,New Zealand,Superior Double Room,4,March 2020,Couple," Lovely large rooms, handy location to all parts of CBD. Comfy bed and pillows. Staff were very helpful :)",8.0,Very Good,1,staff,1
111,Australia,Standard Double Room - Atrium View,2,March 2020,Couple," The staff were very accommodating and helpful! We stayed here the exact time as last year for our wedding and they let us stay in the same suite this year which made the stay more memorable. Hotel and facilities were clean and spotless, food and drinks were yummy, and staff were really friendly. Thank you!",10.0,Amazing first year anniversary staycation,1,staff,1
112,Australia,Standard Double Room - Atrium View,2,March 2020,Couple," The staff were very accommodating and helpful! We stayed here the exact time as last year for our wedding and they let us stay in the same suite this year which made the stay more memorable. Hotel and facilities were clean and spotless, food and drinks were yummy, and staff were really friendly. Thank you!",10.0,Amazing first year anniversary staycation,1,dirty,1
113,Australia,Standard Double Room - Atrium View,2,March 2020,Couple," The staff were very accommodating and helpful! We stayed here the exact time as last year for our wedding and they let us stay in the same suite this year which made the stay more memorable. Hotel and facilities were clean and spotless, food and drinks were yummy, and staff were really friendly. Thank you!",10.0,Amazing first year anniversary staycation,1,food/drink,1
114,Australia,Standard Double Room - Atrium View,1,March 2020,Couple," King size bed, lovely bathroom with deep bath",10.0,Fantastic little getaway,1,bed,0
115,Australia,Standard Double Room - Atrium View,1,March 2020,Couple," King size bed, lovely bathroom with deep bath",10.0,Fantastic little getaway,1,bathroom,0
116,Australia,Standard Double Room - Atrium View,2,March 2020,Couple, Huge rooms and bathroom.,9.6,Exceptional,1,bathroom,1
117,Slovenia,Superior Twin Room,4,March 2020,Group," Excellent breakfast, friendly staff, comfy beds, very central location",10.0,Exceptional,1,food/drink,1
118,Slovenia,Superior Twin Room,4,March 2020,Group," Excellent breakfast, friendly staff, comfy beds, very central location",10.0,Exceptional,1,staff,1
119,Slovenia,Superior Twin Room,4,March 2020,Group," Excellent breakfast, friendly staff, comfy beds, very central location",10.0,Exceptional,1,comfort,1
120,Slovenia,Superior Twin Room,4,March 2020,Group," Excellent breakfast, friendly staff, comfy beds, very central location",10.0,Exceptional,1,bed,1
121,Slovenia,Superior Twin Room,4,March 2020,Group," Excellent breakfast, friendly staff, comfy beds, very central location",10.0,Exceptional,1,location,1
122,Australia,Standard Double Room - Atrium View,1,March 2020,Family," Location 
Room size 
Towels
Free upgrade
Great breakfast",10.0,Outstanding,1,location,0
123,Australia,Standard Double Room - Atrium View,1,March 2020,Family," Location 
Room size 
Towels
Free upgrade
Great breakfast",10.0,Outstanding,1,bathroom,0
124,Australia,Standard Double Room - Atrium View,1,March 2020,Family," Location 
Room size 
Towels
Free upgrade
Great breakfast",10.0,Outstanding,1,food/drink,0
125,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler," Radisson Blue in Sydney is conveniently located  within walking distance of the many attractions that Sydney has to offer. When you enter the hotel, you are greeted by friendly staff - the atmosphere is relaxed after the busy streets. The appointment  level of the rooms is high. The bed extremely comfortable and my whole experience at the hotel rejuvenating....I will be back.",10.0,Comfortable sanctuary in the city,1,location,1
126,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler," Radisson Blue in Sydney is conveniently located  within walking distance of the many attractions that Sydney has to offer. When you enter the hotel, you are greeted by friendly staff - the atmosphere is relaxed after the busy streets. The appointment  level of the rooms is high. The bed extremely comfortable and my whole experience at the hotel rejuvenating....I will be back.",10.0,Comfortable sanctuary in the city,1,staff,1
127,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler," Radisson Blue in Sydney is conveniently located  within walking distance of the many attractions that Sydney has to offer. When you enter the hotel, you are greeted by friendly staff - the atmosphere is relaxed after the busy streets. The appointment  level of the rooms is high. The bed extremely comfortable and my whole experience at the hotel rejuvenating....I will be back.",10.0,Comfortable sanctuary in the city,1,bed,1
128,Australia,Standard Double Room - Atrium View,1,March 2020,Solo traveler," Radisson Blue in Sydney is conveniently located  within walking distance of the many attractions that Sydney has to offer. When you enter the hotel, you are greeted by friendly staff - the atmosphere is relaxed after the busy streets. The appointment  level of the rooms is high. The bed extremely comfortable and my whole experience at the hotel rejuvenating....I will be back.",10.0,Comfortable sanctuary in the city,1,comfort,1
129,United Kingdom,Standard Double Room - Atrium View,5,March 2020,Couple," Location is excellent, staff were really friendly.",9.0,Wonderful,1,location,1
130,United Kingdom,Standard Double Room - Atrium View,5,March 2020,Couple," Location is excellent, staff were really friendly.",9.0,Wonderful,1,staff,1
131,Australia,Standard Double Room - Atrium View,2,March 2020,Couple, The hotel was so accommodating. The event in Sydney we were supposed to go to was canceled at the last moment meaning we arrived early to the hotel. The hotel not only allowed us early check in but upgraded us to a king room. The entire time we were there the staff were so friendly and made us feel so welcome. I would highly recommend this hotel to anyone and will be back.,10.0,Amazing,1,location,1
132,Australia,Standard Double Room - Atrium View,2,March 2020,Couple, The hotel was so accommodating. The event in Sydney we were supposed to go to was canceled at the last moment meaning we arrived early to the hotel. The hotel not only allowed us early check in but upgraded us to a king room. The entire time we were there the staff were so friendly and made us feel so welcome. I would highly recommend this hotel to anyone and will be back.,10.0,Amazing,1,staff,1
133,United States of America,Superior Double Room,4,March 2020,Couple, Nice and clean room. Very good quality food at breakfast buffet. Great location for shoppers.,9.0,Clean room. Good breakfast. Great shopping.,1,dirty,1
134,United States of America,Superior Double Room,4,March 2020,Couple, Nice and clean room. Very good quality food at breakfast buffet. Great location for shoppers.,9.0,Clean room. Good breakfast. Great shopping.,1,food/drink,1
